RSSI-1,RSSI-2,RSSI-3,RSSI-4,RSSI-5,RSSI-6,RSSI-7,RSSI-8,RSSI-9,X,Y
-67.302,-70.949,-76.659,-76.878,-79.884,-78.030,-77.516,-68.925,-71.704,168.000,56.000
-67.370,-70.971,-76.659,-76.867,-79.876,-78.010,-77.494,-68.868,-71.684,169.600,56.000
-67.438,-70.994,-76.671,-76.856,-79.859,-77.990,-77.473,-68.811,-71.663,171.200,56.000
-67.505,-71.016,-76.682,-76.856,-79.851,-77.970,-77.452,-68.753,-71.621,172.800,56.000
-67.539,-71.038,-76.682,-76.844,-79.835,-77.949,-77.430,-68.694,-71.600,174.400,56.000
-67.605,-71.083,-76.694,-76.833,-79.827,-77.929,-77.409,-68.636,-71.579,176.000,56.000
-67.671,-71.105,-76.706,-76.821,-79.811,-77.909,-77.388,-68.577,-71.537,177.600,56.000
-67.737,-71.127,-76.706,-76.821,-79.803,-77.899,-77.366,-68.517,-71.516,179.200,56.000
-67.802,-71.171,-76.717,-76.810,-79.786,-77.879,-77.344,-68.487,-71.495,180.800,56.000
-67.867,-71.193,-76.729,-76.798,-79.778,-77.858,-77.323,-68.427,-71.453,182.400,56.000
-67.931,-71.215,-76.729,-76.787,-79.762,-77.838,-77.301,-68.367,-71.431,184.000,56.000
-67.963,-71.237,-76.741,-76.787,-79.754,-77.817,-77.279,-68.306,-71.410,185.600,56.000
-68.026,-71.281,-76.752,-76.775,-79.737,-77.797,-77.258,-68.244,-71.367,187.200,56.000
-68.089,-71.302,-76.752,-76.764,-79.729,-77.776,-77.236,-68.183,-71.345,188.800,56.000
-68.151,-71.324,-76.764,-76.764,-79.713,-77.766,-77.214,-68.120,-71.324,190.400,56.000
-68.213,-71.367,-76.775,-76.752,-79.704,-77.746,-77.192,-68.058,-71.281,192.000,56.000
-68.275,-71.388,-76.775,-76.741,-79.688,-77.725,-77.170,-67.994,-71.259,193.600,56.000
-68.336,-71.410,-76.787,-76.741,-79.680,-77.704,-77.148,-67.963,-71.237,195.200,56.000
-68.397,-71.453,-76.798,-76.729,-79.663,-77.683,-77.126,-67.899,-71.193,196.800,56.000
-68.457,-71.474,-76.810,-76.717,-79.655,-77.663,-77.103,-67.834,-71.171,198.400,56.000
-68.487,-71.495,-76.810,-76.717,-79.638,-77.642,-77.081,-67.770,-71.149,200.000,56.000
-68.547,-71.537,-76.821,-76.706,-79.630,-77.621,-77.059,-67.704,-71.127,201.600,56.000
-68.606,-71.558,-76.833,-76.694,-79.613,-77.610,-77.037,-67.638,-71.083,203.200,56.000
-68.665,-71.579,-76.833,-76.694,-79.605,-77.589,-77.014,-67.572,-71.061,204.800,56.000
-68.724,-71.621,-76.844,-76.682,-79.588,-77.568,-76.992,-67.505,-71.038,206.400,56.000
-68.782,-71.642,-76.856,-76.671,-79.580,-77.547,-76.969,-67.472,-71.016,208.000,56.000
-68.839,-71.663,-76.867,-76.671,-79.563,-77.526,-76.947,-67.404,-70.971,209.600,56.000
-68.897,-71.704,-76.867,-76.659,-79.555,-77.505,-76.924,-67.336,-70.949,211.200,56.000
-68.954,-71.725,-76.878,-76.647,-79.538,-77.484,-76.901,-67.267,-70.926,212.800,56.000
-69.010,-71.746,-76.890,-76.647,-79.530,-77.473,-76.878,-67.198,-70.903,214.400,56.000
-69.039,-71.787,-76.901,-76.636,-79.513,-77.452,-76.856,-67.128,-70.881,216.000,56.000
-69.095,-71.807,-76.913,-76.624,-79.505,-77.430,-76.833,-67.093,-70.835,217.600,56.000
-69.150,-71.848,-76.913,-76.624,-79.496,-77.409,-76.810,-67.023,-70.812,219.200,56.000
-69.206,-71.868,-76.924,-76.612,-79.479,-77.388,-76.798,-66.951,-70.789,220.800,56.000
-69.261,-71.888,-76.935,-76.612,-79.471,-77.366,-76.775,-66.880,-70.766,222.400,56.000
-69.315,-71.929,-76.947,-76.600,-79.454,-77.355,-76.752,-66.807,-70.743,224.000,56.000
-69.369,-71.949,-76.947,-76.589,-79.445,-77.334,-76.729,-66.734,-70.697,225.600,56.000
-69.423,-71.989,-76.958,-76.589,-79.428,-77.312,-76.706,-66.661,-70.674,227.200,56.000
-69.477,-72.009,-76.969,-76.577,-79.420,-77.290,-76.682,-66.624,-70.650,228.800,56.000
-69.530,-72.049,-76.980,-76.577,-79.403,-77.269,-76.659,-66.549,-70.627,230.400,56.000
-69.583,-72.069,-76.992,-76.565,-79.394,-77.247,-76.636,-66.474,-70.603,232.000,56.000
-69.610,-72.089,-76.992,-76.565,-79.386,-77.225,-76.612,-66.398,-70.580,233.600,56.000
-69.662,-72.128,-77.003,-76.553,-79.369,-77.214,-76.589,-66.322,-70.556,235.200,56.000
-69.714,-72.148,-77.014,-76.541,-79.360,-77.192,-76.565,-66.283,-70.509,236.800,56.000
-69.766,-72.187,-77.025,-76.541,-79.343,-77.170,-76.541,-66.205,-70.485,238.400,56.000
-69.818,-72.207,-77.037,-76.530,-79.334,-77.148,-76.518,-66.127,-70.461,240.000,56.000
-69.869,-72.245,-77.048,-76.530,-79.317,-77.126,-76.494,-66.048,-70.437,241.600,56.000
-69.920,-72.265,-77.048,-76.518,-79.309,-77.103,-76.470,-65.969,-70.414,243.200,56.000
-69.971,-72.304,-77.059,-76.518,-79.291,-77.092,-76.446,-65.928,-70.389,244.800,56.000
-70.021,-72.323,-77.070,-76.506,-79.283,-77.070,-76.422,-65.848,-70.365,246.400,56.000
-70.071,-72.361,-77.081,-76.506,-79.274,-77.048,-76.398,-65.766,-70.341,248.000,56.000
-70.121,-72.380,-77.092,-76.494,-79.257,-77.025,-76.374,-65.684,-70.317,249.600,56.000
-70.170,-72.419,-77.103,-76.494,-79.248,-77.003,-76.350,-65.601,-70.293,251.200,56.000
-70.195,-72.438,-77.115,-76.482,-79.231,-76.980,-76.325,-65.559,-70.268,252.800,56.000
-70.244,-72.457,-77.126,-76.482,-79.222,-76.958,-76.301,-65.474,-70.244,254.400,56.000
-70.293,-72.494,-77.126,-76.470,-79.213,-76.947,-76.277,-65.389,-70.219,256.000,56.000
-70.341,-72.513,-77.137,-76.470,-79.196,-76.924,-76.252,-65.303,-70.195,257.600,56.000
-70.389,-72.551,-77.148,-76.458,-79.187,-76.901,-76.228,-65.260,-70.170,259.200,56.000
-70.437,-72.588,-77.159,-76.458,-79.170,-76.878,-76.203,-65.173,-70.145,260.800,56.000
-70.485,-72.607,-77.170,-76.446,-79.161,-76.856,-76.178,-65.084,-70.121,262.400,56.000
-70.533,-72.644,-77.181,-76.446,-79.143,-76.833,-76.154,-64.995,-70.096,264.000,56.000
-70.580,-72.663,-77.192,-76.434,-79.134,-76.821,-76.129,-64.950,-70.071,265.600,56.000
-70.627,-72.700,-77.203,-76.434,-79.126,-76.798,-76.104,-64.860,-70.046,267.200,56.000
-70.674,-72.718,-77.214,-76.422,-79.108,-76.775,-76.079,-64.769,-70.021,268.800,56.000
-70.720,-72.755,-77.214,-76.422,-79.099,-76.752,-76.054,-64.676,-69.996,270.400,56.000
-70.766,-72.773,-77.225,-76.410,-79.082,-76.729,-76.029,-64.630,-69.971,272.000,56.000
-70.812,-72.810,-77.236,-76.410,-79.073,-76.717,-76.004,-64.536,-69.945,273.600,56.000
-70.858,-72.828,-77.247,-76.410,-79.064,-76.694,-75.978,-64.441,-69.920,275.200,56.000
-70.881,-72.864,-77.258,-76.398,-79.046,-76.671,-75.953,-64.345,-69.894,276.800,56.000
-70.926,-72.882,-77.269,-76.398,-79.037,-76.647,-75.928,-64.296,-69.869,278.400,56.000
-70.971,-72.918,-77.279,-76.386,-79.028,-76.624,-75.902,-64.199,-69.843,280.000,56.000
-71.016,-72.936,-77.290,-76.386,-79.011,-76.600,-75.877,-64.100,-69.843,281.600,56.000
-71.061,-72.972,-77.301,-76.374,-79.002,-76.589,-75.851,-64.050,-69.818,283.200,56.000
-71.105,-73.008,-77.312,-76.374,-78.984,-76.565,-75.825,-63.950,-69.792,284.800,56.000
-71.149,-73.026,-77.323,-76.374,-78.975,-76.541,-75.800,-63.848,-69.766,286.400,56.000
-71.193,-73.061,-77.334,-76.362,-78.966,-76.518,-75.774,-63.797,-69.740,288.000,56.000
-71.237,-73.079,-77.344,-76.362,-78.948,-76.494,-75.748,-63.694,-69.714,289.600,56.000
-71.281,-73.114,-77.355,-76.350,-78.939,-76.470,-75.722,-63.589,-69.688,291.200,56.000
-71.324,-73.131,-77.366,-76.350,-78.930,-76.458,-75.696,-63.536,-69.688,292.800,56.000
-71.367,-73.166,-77.377,-76.350,-78.912,-76.434,-75.670,-63.430,-69.662,294.400,56.000
-71.410,-73.201,-77.388,-76.338,-78.903,-76.410,-75.643,-63.376,-69.636,296.000,56.000
-71.453,-73.219,-77.398,-76.338,-78.885,-76.386,-75.617,-63.267,-69.610,297.600,56.000
-71.495,-73.253,-77.409,-76.338,-78.876,-76.362,-75.591,-63.157,-69.610,299.200,56.000
-71.537,-73.271,-77.420,-76.325,-78.867,-76.350,-75.564,-63.102,-69.583,300.800,56.000
-71.579,-73.305,-77.430,-76.325,-78.848,-76.325,-75.538,-62.990,-69.557,302.400,56.000
-71.600,-73.340,-77.441,-76.325,-78.839,-76.301,-75.511,-62.933,-69.530,304.000,56.000
-71.642,-73.357,-77.452,-76.313,-78.830,-76.277,-75.484,-62.819,-69.530,305.600,56.000
-71.684,-73.391,-77.462,-76.313,-78.812,-76.252,-75.471,-62.703,-69.504,307.200,56.000
-71.725,-73.408,-77.473,-76.313,-78.803,-76.240,-75.444,-62.645,-69.477,308.800,56.000
-71.766,-73.442,-77.484,-76.301,-78.794,-76.215,-75.417,-62.526,-69.450,310.400,56.000
-71.807,-73.475,-77.494,-76.301,-78.776,-76.191,-75.390,-62.467,-69.450,312.000,56.000
-71.848,-73.492,-77.505,-76.301,-78.766,-76.166,-75.363,-62.346,-69.423,313.600,56.000
-71.888,-73.526,-77.516,-76.289,-78.757,-76.141,-75.336,-62.285,-69.396,315.200,56.000
-71.929,-73.543,-77.526,-76.289,-78.739,-76.129,-75.308,-62.162,-69.396,316.800,56.000
-71.969,-73.576,-77.537,-76.289,-78.730,-76.104,-75.281,-62.100,-69.369,318.400,56.000
-72.009,-73.609,-77.547,-76.289,-78.720,-76.079,-75.254,-61.974,-69.342,320.000,56.000
-72.049,-73.626,-77.558,-76.277,-78.702,-76.054,-75.226,-61.910,-69.342,321.600,56.000
-72.089,-73.659,-77.568,-76.277,-78.693,-76.029,-75.199,-61.846,-69.315,323.200,56.000
-72.128,-73.692,-77.579,-76.277,-78.683,-76.016,-75.171,-61.716,-69.315,324.800,56.000
-72.167,-73.708,-77.589,-76.265,-78.665,-75.991,-75.143,-61.651,-69.288,326.400,56.000
-72.207,-73.741,-77.600,-76.265,-78.656,-75.966,-75.115,-61.518,-69.288,328.000,56.000
-72.245,-73.758,-77.610,-76.265,-78.646,-75.940,-75.087,-61.451,-69.261,329.600,56.000
-72.284,-73.790,-77.621,-76.265,-78.628,-75.915,-75.059,-61.384,-69.233,331.200,56.000
-72.323,-73.823,-77.631,-76.252,-78.618,-75.902,-75.031,-61.247,-69.233,332.800,56.000
-72.361,-73.839,-77.642,-76.252,-78.609,-75.877,-75.003,-61.178,-69.206,334.400,56.000
-72.400,-73.871,-77.652,-76.252,-78.600,-75.851,-74.974,-61.108,-69.206,336.000,56.000
-72.419,-73.903,-77.663,-76.252,-78.581,-75.825,-74.946,-60.967,-69.178,337.600,56.000
-72.457,-73.919,-77.673,-76.252,-78.572,-75.800,-74.917,-60.895,-69.178,339.200,56.000
-72.494,-73.951,-77.683,-76.240,-78.562,-75.787,-74.889,-60.823,-69.150,340.800,56.000
-72.532,-73.983,-77.694,-76.240,-78.543,-75.761,-74.860,-60.750,-69.150,342.400,56.000
-72.570,-73.999,-77.715,-76.240,-78.534,-75.735,-74.831,-60.677,-69.122,344.000,56.000
-72.607,-74.031,-77.725,-76.240,-78.525,-75.709,-74.802,-60.529,-69.122,345.600,56.000
-72.644,-74.062,-77.735,-76.240,-78.506,-75.696,-74.773,-60.453,-69.122,347.200,56.000
-72.681,-74.078,-77.746,-76.228,-78.496,-75.670,-74.744,-60.377,-69.095,348.800,56.000
-72.718,-74.110,-77.756,-76.228,-78.487,-75.643,-74.715,-60.301,-69.095,350.400,56.000
-72.755,-74.141,-77.766,-76.228,-78.477,-75.617,-74.686,-60.224,-69.067,352.000,56.000
-72.791,-74.156,-77.776,-76.228,-78.458,-75.591,-74.656,-60.146,-69.067,353.600,56.000
-72.828,-74.188,-77.787,-76.228,-78.449,-75.577,-74.627,-60.067,-69.067,355.200,56.000
-72.864,-74.219,-77.797,-76.228,-78.439,-75.551,-74.597,-59.988,-69.039,356.800,56.000
-72.900,-74.234,-77.807,-76.215,-78.430,-75.524,-74.568,-59.908,-69.039,358.400,56.000
-72.936,-74.265,-77.828,-76.215,-78.411,-75.498,-74.538,-59.827,-69.039,360.000,56.000
-72.972,-74.296,-77.838,-76.215,-78.401,-75.484,-74.508,-59.745,-69.010,361.600,56.000
-73.008,-74.311,-77.848,-76.215,-78.391,-75.457,-74.478,-59.663,-69.010,363.200,56.000
-73.043,-74.342,-77.858,-76.215,-78.372,-75.431,-74.448,-59.580,-69.010,364.800,56.000
-73.079,-74.372,-77.868,-76.215,-78.363,-75.404,-74.418,-59.496,-68.982,366.400,56.000
-73.114,-74.387,-77.879,-76.215,-78.353,-75.390,-74.387,-59.496,-68.982,368.000,56.000
-73.149,-74.418,-77.889,-76.215,-78.343,-75.363,-74.357,-59.411,-68.982,369.600,56.000
-73.184,-74.448,-77.899,-76.203,-78.324,-75.336,-74.326,-59.326,-68.982,371.200,56.000
-73.219,-74.478,-77.919,-76.203,-78.315,-75.308,-74.311,-59.239,-68.954,372.800,56.000
-73.253,-74.493,-77.929,-76.203,-78.305,-75.295,-74.280,-59.239,-68.954,374.400,56.000
-73.288,-74.523,-77.939,-76.203,-78.295,-75.267,-74.250,-59.152,-68.954,376.000,56.000
-73.305,-74.553,-77.949,-76.203,-78.286,-75.240,-74.219,-59.152,-68.954,377.600,56.000
-73.340,-74.568,-77.960,-76.203,-78.266,-75.212,-74.188,-59.064,-68.954,379.200,56.000
-73.374,-74.597,-77.970,-76.203,-78.256,-75.199,-74.156,-58.975,-68.925,380.800,56.000
-73.408,-74.627,-77.990,-76.203,-78.247,-75.171,-74.125,-58.975,-68.925,382.400,56.000
-73.442,-74.642,-78.000,-76.203,-78.237,-75.143,-74.094,-58.975,-68.925,384.000,56.000
-73.475,-74.671,-78.010,-76.203,-78.217,-75.115,-74.062,-58.885,-68.925,385.600,56.000
-73.509,-74.700,-78.020,-76.203,-78.208,-75.101,-74.031,-58.885,-68.925,387.200,56.000
-73.543,-74.730,-78.030,-76.203,-78.198,-75.073,-73.999,-58.885,-68.925,388.800,56.000
-73.576,-74.744,-78.040,-76.203,-78.188,-75.045,-73.967,-58.794,-68.925,390.400,56.000
-73.609,-74.773,-78.060,-76.203,-78.178,-75.017,-73.935,-58.794,-68.925,392.000,56.000
-73.643,-74.802,-78.070,-76.203,-78.159,-75.003,-73.903,-58.794,-68.925,393.600,56.000
-73.676,-74.817,-78.080,-76.203,-78.149,-74.974,-73.871,-58.794,-68.925,395.200,56.000
-73.708,-74.846,-78.089,-76.203,-78.139,-74.946,-73.839,-58.794,-68.925,396.800,56.000
-73.741,-74.874,-78.099,-76.203,-78.129,-74.917,-73.806,-58.794,-68.925,398.400,56.000
-73.774,-74.903,-78.119,-76.203,-78.119,-74.903,-73.774,-58.794,-68.925,400.000,56.000
-73.806,-74.917,-78.129,-76.203,-78.099,-74.874,-73.741,-58.794,-68.925,401.600,56.000
-73.839,-74.946,-78.139,-76.203,-78.089,-74.846,-73.708,-58.794,-68.925,403.200,56.000
-73.871,-74.974,-78.149,-76.203,-78.080,-74.817,-73.676,-58.794,-68.925,404.800,56.000
-73.903,-75.003,-78.159,-76.203,-78.070,-74.802,-73.643,-58.794,-68.925,406.400,56.000
-73.935,-75.017,-78.178,-76.203,-78.060,-74.773,-73.609,-58.794,-68.925,408.000,56.000
-73.967,-75.045,-78.188,-76.203,-78.040,-74.744,-73.576,-58.794,-68.925,409.600,56.000
-73.999,-75.073,-78.198,-76.203,-78.030,-74.730,-73.543,-58.885,-68.925,411.200,56.000
-74.031,-75.101,-78.208,-76.203,-78.020,-74.700,-73.509,-58.885,-68.925,412.800,56.000
-74.062,-75.115,-78.217,-76.203,-78.010,-74.671,-73.475,-58.885,-68.925,414.400,56.000
-74.094,-75.143,-78.237,-76.203,-78.000,-74.642,-73.442,-58.975,-68.925,416.000,56.000
-74.125,-75.171,-78.247,-76.203,-77.990,-74.627,-73.408,-58.975,-68.925,417.600,56.000
-74.156,-75.199,-78.256,-76.203,-77.970,-74.597,-73.374,-58.975,-68.925,419.200,56.000
-74.188,-75.212,-78.266,-76.203,-77.960,-74.568,-73.340,-59.064,-68.954,420.800,56.000
-74.219,-75.240,-78.286,-76.203,-77.949,-74.553,-73.305,-59.152,-68.954,422.400,56.000
-74.250,-75.267,-78.295,-76.203,-77.939,-74.523,-73.288,-59.152,-68.954,424.000,56.000
-74.280,-75.295,-78.305,-76.203,-77.929,-74.493,-73.253,-59.239,-68.954,425.600,56.000
-74.311,-75.308,-78.315,-76.203,-77.919,-74.478,-73.219,-59.239,-68.954,427.200,56.000
-74.326,-75.336,-78.324,-76.203,-77.899,-74.448,-73.184,-59.326,-68.982,428.800,56.000
-74.357,-75.363,-78.343,-76.215,-77.889,-74.418,-73.149,-59.411,-68.982,430.400,56.000
-74.387,-75.390,-78.353,-76.215,-77.879,-74.387,-73.114,-59.496,-68.982,432.000,56.000
-74.418,-75.404,-78.363,-76.215,-77.868,-74.372,-73.079,-59.496,-68.982,433.600,56.000
-74.448,-75.431,-78.372,-76.215,-77.858,-74.342,-73.043,-59.580,-69.010,435.200,56.000
-74.478,-75.457,-78.391,-76.215,-77.848,-74.311,-73.008,-59.663,-69.010,436.800,56.000
-74.508,-75.484,-78.401,-76.215,-77.838,-74.296,-72.972,-59.745,-69.010,438.400,56.000
-74.538,-75.498,-78.411,-76.215,-77.828,-74.265,-72.936,-59.827,-69.039,440.000,56.000
-74.568,-75.524,-78.430,-76.215,-77.807,-74.234,-72.900,-59.908,-69.039,441.600,56.000
-74.597,-75.551,-78.439,-76.228,-77.797,-74.219,-72.864,-59.988,-69.039,443.200,56.000
-74.627,-75.577,-78.449,-76.228,-77.787,-74.188,-72.828,-60.067,-69.067,444.800,56.000
-74.656,-75.591,-78.458,-76.228,-77.776,-74.156,-72.791,-60.146,-69.067,446.400,56.000
-74.686,-75.617,-78.477,-76.228,-77.766,-74.141,-72.755,-60.224,-69.067,448.000,56.000
-74.715,-75.643,-78.487,-76.228,-77.756,-74.110,-72.718,-60.301,-69.095,449.600,56.000
-74.744,-75.670,-78.496,-76.228,-77.746,-74.078,-72.681,-60.377,-69.095,451.200,56.000
-74.773,-75.696,-78.506,-76.240,-77.735,-74.062,-72.644,-60.453,-69.122,452.800,56.000
-74.802,-75.709,-78.525,-76.240,-77.725,-74.031,-72.607,-60.529,-69.122,454.400,56.000
-74.831,-75.735,-78.534,-76.240,-77.715,-73.999,-72.570,-60.677,-69.122,456.000,56.000
-74.860,-75.761,-78.543,-76.240,-77.694,-73.983,-72.532,-60.750,-69.150,457.600,56.000
-74.889,-75.787,-78.562,-76.240,-77.683,-73.951,-72.494,-60.823,-69.150,459.200,56.000
-74.917,-75.800,-78.572,-76.252,-77.673,-73.919,-72.457,-60.895,-69.178,460.800,56.000
-74.946,-75.825,-78.581,-76.252,-77.663,-73.903,-72.419,-60.967,-69.178,462.400,56.000
-74.974,-75.851,-78.600,-76.252,-77.652,-73.871,-72.400,-61.108,-69.206,464.000,56.000
-75.003,-75.877,-78.609,-76.252,-77.642,-73.839,-72.361,-61.178,-69.206,465.600,56.000
-75.031,-75.902,-78.618,-76.252,-77.631,-73.823,-72.323,-61.247,-69.233,467.200,56.000
-75.059,-75.915,-78.628,-76.265,-77.621,-73.790,-72.284,-61.384,-69.233,468.800,56.000
-75.087,-75.940,-78.646,-76.265,-77.610,-73.758,-72.245,-61.451,-69.261,470.400,56.000
-75.115,-75.966,-78.656,-76.265,-77.600,-73.741,-72.207,-61.518,-69.288,472.000,56.000
-75.143,-75.991,-78.665,-76.265,-77.589,-73.708,-72.167,-61.651,-69.288,473.600,56.000
-75.171,-76.016,-78.683,-76.277,-77.579,-73.692,-72.128,-61.716,-69.315,475.200,56.000
-75.199,-76.029,-78.693,-76.277,-77.568,-73.659,-72.089,-61.846,-69.315,476.800,56.000
-75.226,-76.054,-78.702,-76.277,-77.558,-73.626,-72.049,-61.910,-69.342,478.400,56.000
-75.254,-76.079,-78.720,-76.289,-77.547,-73.609,-72.009,-61.974,-69.342,480.000,56.000
-75.281,-76.104,-78.730,-76.289,-77.537,-73.576,-71.969,-62.100,-69.369,481.600,56.000
-75.308,-76.129,-78.739,-76.289,-77.526,-73.543,-71.929,-62.162,-69.396,483.200,56.000
-75.336,-76.141,-78.757,-76.289,-77.516,-73.526,-71.888,-62.285,-69.396,484.800,56.000
-75.363,-76.166,-78.766,-76.301,-77.505,-73.492,-71.848,-62.346,-69.423,486.400,56.000
-75.390,-76.191,-78.776,-76.301,-77.494,-73.475,-71.807,-62.467,-69.450,488.000,56.000
-75.417,-76.215,-78.794,-76.301,-77.484,-73.442,-71.766,-62.526,-69.450,489.600,56.000
-75.444,-76.240,-78.803,-76.313,-77.473,-73.408,-71.725,-62.645,-69.477,491.200,56.000
-75.471,-76.252,-78.812,-76.313,-77.462,-73.391,-71.684,-62.703,-69.504,492.800,56.000
-75.484,-76.277,-78.830,-76.313,-77.452,-73.357,-71.642,-62.819,-69.530,494.400,56.000
-75.511,-76.301,-78.839,-76.325,-77.441,-73.340,-71.600,-62.933,-69.530,496.000,56.000
-75.538,-76.325,-78.848,-76.325,-77.430,-73.305,-71.579,-62.990,-69.557,497.600,56.000
-75.564,-76.350,-78.867,-76.325,-77.420,-73.271,-71.537,-63.102,-69.583,499.200,56.000
-75.591,-76.362,-78.876,-76.338,-77.409,-73.253,-71.495,-63.157,-69.610,500.800,56.000
-75.617,-76.386,-78.885,-76.338,-77.398,-73.219,-71.453,-63.267,-69.610,502.400,56.000
-75.643,-76.410,-78.903,-76.338,-77.388,-73.201,-71.410,-63.376,-69.636,504.000,56.000
-75.670,-76.434,-78.912,-76.350,-77.377,-73.166,-71.367,-63.430,-69.662,505.600,56.000
-75.696,-76.458,-78.930,-76.350,-77.366,-73.131,-71.324,-63.536,-69.688,507.200,56.000
-75.722,-76.470,-78.939,-76.350,-77.355,-73.114,-71.281,-63.589,-69.688,508.800,56.000
-75.748,-76.494,-78.948,-76.362,-77.344,-73.079,-71.237,-63.694,-69.714,510.400,56.000
-75.774,-76.518,-78.966,-76.362,-77.334,-73.061,-71.193,-63.797,-69.740,512.000,56.000
-75.800,-76.541,-78.975,-76.374,-77.323,-73.026,-71.149,-63.848,-69.766,513.600,56.000
-75.825,-76.565,-78.984,-76.374,-77.312,-73.008,-71.105,-63.950,-69.792,515.200,56.000
-75.851,-76.589,-79.002,-76.374,-77.301,-72.972,-71.061,-64.050,-69.818,516.800,56.000
-75.877,-76.600,-79.011,-76.386,-77.290,-72.936,-71.016,-64.100,-69.843,518.400,56.000
-75.902,-76.624,-79.028,-76.386,-77.279,-72.918,-70.971,-64.199,-69.843,520.000,56.000
-75.928,-76.647,-79.037,-76.398,-77.269,-72.882,-70.926,-64.296,-69.869,521.600,56.000
-75.953,-76.671,-79.046,-76.398,-77.258,-72.864,-70.881,-64.345,-69.894,523.200,56.000
-75.978,-76.694,-79.064,-76.410,-77.247,-72.828,-70.858,-64.441,-69.920,524.800,56.000
-76.004,-76.717,-79.073,-76.410,-77.236,-72.810,-70.812,-64.536,-69.945,526.400,56.000
-76.029,-76.729,-79.082,-76.410,-77.225,-72.773,-70.766,-64.630,-69.971,528.000,56.000
-76.054,-76.752,-79.099,-76.422,-77.214,-72.755,-70.720,-64.676,-69.996,529.600,56.000
-76.079,-76.775,-79.108,-76.422,-77.214,-72.718,-70.674,-64.769,-70.021,531.200,56.000
-76.104,-76.798,-79.126,-76.434,-77.203,-72.700,-70.627,-64.860,-70.046,532.800,56.000
-76.129,-76.821,-79.134,-76.434,-77.192,-72.663,-70.580,-64.950,-70.071,534.400,56.000
-76.154,-76.833,-79.143,-76.446,-77.181,-72.644,-70.533,-64.995,-70.096,536.000,56.000
-76.178,-76.856,-79.161,-76.446,-77.170,-72.607,-70.485,-65.084,-70.121,537.600,56.000
-76.203,-76.878,-79.170,-76.458,-77.159,-72.588,-70.437,-65.173,-70.145,539.200,56.000
-76.228,-76.901,-79.187,-76.458,-77.148,-72.551,-70.389,-65.260,-70.170,540.800,56.000
-76.252,-76.924,-79.196,-76.470,-77.137,-72.513,-70.341,-65.303,-70.195,542.400,56.000
-76.277,-76.947,-79.213,-76.470,-77.126,-72.494,-70.293,-65.389,-70.219,544.000,56.000
-76.301,-76.958,-79.222,-76.482,-77.126,-72.457,-70.244,-65.474,-70.244,545.600,56.000
-76.325,-76.980,-79.231,-76.482,-77.115,-72.438,-70.195,-65.559,-70.268,547.200,56.000
-76.350,-77.003,-79.248,-76.494,-77.103,-72.419,-70.170,-65.601,-70.293,548.800,56.000
-76.374,-77.025,-79.257,-76.494,-77.092,-72.380,-70.121,-65.684,-70.317,550.400,56.000
-76.398,-77.048,-79.274,-76.506,-77.081,-72.361,-70.071,-65.766,-70.341,552.000,56.000
-76.422,-77.070,-79.283,-76.506,-77.070,-72.323,-70.021,-65.848,-70.365,553.600,56.000
-76.446,-77.092,-79.291,-76.518,-77.059,-72.304,-69.971,-65.928,-70.389,555.200,56.000
-76.470,-77.103,-79.309,-76.518,-77.048,-72.265,-69.920,-65.969,-70.414,556.800,56.000
-76.494,-77.126,-79.317,-76.530,-77.048,-72.245,-69.869,-66.048,-70.437,558.400,56.000
-76.518,-77.148,-79.334,-76.530,-77.037,-72.207,-69.818,-66.127,-70.461,560.000,56.000
-76.541,-77.170,-79.343,-76.541,-77.025,-72.187,-69.766,-66.205,-70.485,561.600,56.000
-76.565,-77.192,-79.360,-76.541,-77.014,-72.148,-69.714,-66.283,-70.509,563.200,56.000
-76.589,-77.214,-79.369,-76.553,-77.003,-72.128,-69.662,-66.322,-70.556,564.800,56.000
-76.612,-77.225,-79.386,-76.565,-76.992,-72.089,-69.610,-66.398,-70.580,566.400,56.000
-76.636,-77.247,-79.394,-76.565,-76.992,-72.069,-69.583,-66.474,-70.603,568.000,56.000
-76.659,-77.269,-79.403,-76.577,-76.980,-72.049,-69.530,-66.549,-70.627,569.600,56.000
-76.682,-77.290,-79.420,-76.577,-76.969,-72.009,-69.477,-66.624,-70.650,571.200,56.000
-76.706,-77.312,-79.428,-76.589,-76.958,-71.989,-69.423,-66.661,-70.674,572.800,56.000
-76.729,-77.334,-79.445,-76.589,-76.947,-71.949,-69.369,-66.734,-70.697,574.400,56.000
-76.752,-77.355,-79.454,-76.600,-76.947,-71.929,-69.315,-66.807,-70.743,576.000,56.000
-76.775,-77.366,-79.471,-76.612,-76.935,-71.888,-69.261,-66.880,-70.766,577.600,56.000
-76.798,-77.388,-79.479,-76.612,-76.924,-71.868,-69.206,-66.951,-70.789,579.200,56.000
-76.810,-77.409,-79.496,-76.624,-76.913,-71.848,-69.150,-67.023,-70.812,580.800,56.000
-76.833,-77.430,-79.505,-76.624,-76.913,-71.807,-69.095,-67.093,-70.835,582.400,56.000
-76.856,-77.452,-79.513,-76.636,-76.901,-71.787,-69.039,-67.128,-70.881,584.000,56.000
-76.878,-77.473,-79.530,-76.647,-76.890,-71.746,-69.010,-67.198,-70.903,585.600,56.000
