rssi1,rssi2,rssi3,x,y
-75.991,-78.060,-67.834,289.600,164.800
-76.004,-78.050,-67.802,291.200,164.800
-76.016,-78.030,-67.770,292.800,164.800
-76.029,-78.020,-67.737,294.400,164.800
-76.041,-78.000,-67.704,296.000,164.800
-76.054,-77.990,-67.671,297.600,164.800
-76.067,-77.970,-67.638,299.200,164.800
-76.092,-77.960,-67.605,300.800,164.800
-76.104,-77.939,-67.572,302.400,164.800
-76.116,-77.929,-67.539,304.000,164.800
-76.129,-77.909,-67.505,305.600,164.800
-76.141,-77.899,-67.472,307.200,164.800
-76.154,-77.879,-67.438,308.800,164.800
-76.178,-77.868,-67.404,310.400,164.800
-76.191,-77.848,-67.370,312.000,164.800
-76.203,-77.838,-67.370,313.600,164.800
-76.215,-77.817,-67.336,315.200,164.800
-76.228,-77.807,-67.302,316.800,164.800
-76.252,-77.787,-67.267,318.400,164.800
-76.265,-77.776,-67.233,320.000,164.800
-76.277,-77.756,-67.198,321.600,164.800
-76.289,-77.746,-67.198,323.200,164.800
-76.301,-77.725,-67.163,324.800,164.800
-76.325,-77.715,-67.128,326.400,164.800
-76.338,-77.694,-67.093,328.000,164.800
-76.350,-77.683,-67.093,329.600,164.800
-76.362,-77.663,-67.058,331.200,164.800
-76.374,-77.652,-67.023,332.800,164.800
-76.398,-77.631,-67.023,334.400,164.800
-76.410,-77.621,-66.987,336.000,164.800
-76.422,-77.610,-66.951,337.600,164.800
-76.434,-77.589,-66.951,339.200,164.800
-76.458,-77.579,-66.916,340.800,164.800
-76.470,-77.558,-66.880,342.400,164.800
-76.482,-77.547,-66.880,344.000,164.800
-76.494,-77.526,-66.844,345.600,164.800
-76.518,-77.516,-66.844,347.200,164.800
-76.530,-77.494,-66.807,348.800,164.800
-76.541,-77.484,-66.807,350.400,164.800
-76.553,-77.473,-66.771,352.000,164.800
-76.577,-77.452,-66.771,353.600,164.800
-76.589,-77.441,-66.734,355.200,164.800
-76.600,-77.420,-66.734,356.800,164.800
-76.612,-77.409,-66.698,358.400,164.800
-76.636,-77.388,-66.698,360.000,164.800
-76.647,-77.377,-66.661,361.600,164.800
-76.659,-77.366,-66.661,363.200,164.800
-76.682,-77.344,-66.661,364.800,164.800
-76.694,-77.334,-66.624,366.400,164.800
-76.706,-77.312,-66.624,368.000,164.800
-76.717,-77.301,-66.624,369.600,164.800
-76.741,-77.290,-66.586,371.200,164.800
-76.752,-77.269,-66.586,372.800,164.800
-76.764,-77.258,-66.586,374.400,164.800
-76.787,-77.236,-66.549,376.000,164.800
-76.798,-77.225,-66.549,377.600,164.800
-76.810,-77.214,-66.549,379.200,164.800
-76.833,-77.192,-66.549,380.800,164.800
-76.844,-77.181,-66.549,382.400,164.800
-76.856,-77.159,-66.512,384.000,164.800
-76.878,-77.148,-66.512,385.600,164.800
-76.890,-77.137,-66.512,387.200,164.800
-76.901,-77.115,-66.512,388.800,164.800
-76.924,-77.103,-66.512,390.400,164.800
-76.935,-77.092,-66.512,392.000,164.800
-76.947,-77.070,-66.512,393.600,164.800
-76.969,-77.059,-66.512,395.200,164.800
-76.980,-77.037,-66.512,396.800,164.800
-76.992,-77.025,-66.512,398.400,164.800
-77.014,-77.014,-66.512,400.000,164.800
-77.025,-76.992,-66.512,401.600,164.800
-77.037,-76.980,-66.512,403.200,164.800
-77.059,-76.969,-66.512,404.800,164.800
-77.070,-76.947,-66.512,406.400,164.800
-77.092,-76.935,-66.512,408.000,164.800
-77.103,-76.924,-66.512,409.600,164.800
-77.115,-76.901,-66.512,411.200,164.800
-77.137,-76.890,-66.512,412.800,164.800
-77.148,-76.878,-66.512,414.400,164.800
-77.159,-76.856,-66.512,416.000,164.800
-77.181,-76.844,-66.549,417.600,164.800
-77.192,-76.833,-66.549,419.200,164.800
-77.214,-76.810,-66.549,420.800,164.800
-77.225,-76.798,-66.549,422.400,164.800
-77.236,-76.787,-66.549,424.000,164.800
-77.258,-76.764,-66.586,425.600,164.800
-77.269,-76.752,-66.586,427.200,164.800
-77.290,-76.741,-66.586,428.800,164.800
-77.301,-76.717,-66.624,430.400,164.800
-77.312,-76.706,-66.624,432.000,164.800
-77.334,-76.694,-66.624,433.600,164.800
-77.344,-76.682,-66.661,435.200,164.800
-77.366,-76.659,-66.661,436.800,164.800
-77.377,-76.647,-66.661,438.400,164.800
-77.388,-76.636,-66.698,440.000,164.800
-77.409,-76.612,-66.698,441.600,164.800
-77.420,-76.600,-66.734,443.200,164.800
-77.441,-76.589,-66.734,444.800,164.800
-77.452,-76.577,-66.771,446.400,164.800
-77.473,-76.553,-66.771,448.000,164.800
-77.484,-76.541,-66.807,449.600,164.800
-77.494,-76.530,-66.807,451.200,164.800
-77.516,-76.518,-66.844,452.800,164.800
-77.526,-76.494,-66.844,454.400,164.800
-77.547,-76.482,-66.880,456.000,164.800
-77.558,-76.470,-66.880,457.600,164.800
-77.579,-76.458,-66.916,459.200,164.800
-77.589,-76.434,-66.951,460.800,164.800
-77.610,-76.422,-66.951,462.400,164.800
-77.621,-76.410,-66.987,464.000,164.800
-77.631,-76.398,-67.023,465.600,164.800
-77.652,-76.374,-67.023,467.200,164.800
-77.663,-76.362,-67.058,468.800,164.800
-77.683,-76.350,-67.093,470.400,164.800
-77.694,-76.338,-67.093,472.000,164.800
-77.715,-76.325,-67.128,473.600,164.800
-77.725,-76.301,-67.163,475.200,164.800
-77.746,-76.289,-67.198,476.800,164.800
-77.756,-76.277,-67.198,478.400,164.800
-77.776,-76.265,-67.233,480.000,164.800
-77.787,-76.252,-67.267,481.600,164.800
-77.807,-76.228,-67.302,483.200,164.800
-77.817,-76.215,-67.336,484.800,164.800
-77.838,-76.203,-67.370,486.400,164.800
-77.848,-76.191,-67.370,488.000,164.800
-77.868,-76.178,-67.404,489.600,164.800
-77.879,-76.154,-67.438,491.200,164.800
-77.899,-76.141,-67.472,492.800,164.800
-77.909,-76.129,-67.505,494.400,164.800
-77.929,-76.116,-67.539,496.000,164.800
-77.939,-76.104,-67.572,497.600,164.800
-77.960,-76.092,-67.605,499.200,164.800
-77.970,-76.067,-67.638,500.800,164.800
-77.990,-76.054,-67.671,502.400,164.800
-78.000,-76.041,-67.704,504.000,164.800
-78.020,-76.029,-67.737,505.600,164.800
-78.030,-76.016,-67.770,507.200,164.800
-78.050,-76.004,-67.802,508.800,164.800
-78.060,-75.991,-67.834,510.400,164.800
-78.080,-75.978,-67.867,512.000,164.800
-78.089,-75.953,-67.899,513.600,164.800
-78.109,-75.940,-67.931,515.200,164.800
-78.119,-75.928,-67.963,516.800,164.800
-78.139,-75.915,-67.994,518.400,164.800
-78.149,-75.902,-68.026,520.000,164.800
-78.168,-75.890,-68.058,521.600,164.800
-78.178,-75.877,-68.089,523.200,164.800
-78.198,-75.864,-68.120,524.800,164.800
-78.208,-75.851,-68.151,526.400,164.800
-78.227,-75.838,-68.213,528.000,164.800
-78.247,-75.813,-68.244,529.600,164.800
-78.256,-75.800,-68.275,531.200,164.800
-78.276,-75.787,-68.306,532.800,164.800
-78.286,-75.774,-68.336,534.400,164.800
-78.305,-75.761,-68.367,536.000,164.800
-78.315,-75.748,-68.427,537.600,164.800
-78.334,-75.735,-68.457,539.200,164.800
-78.343,-75.722,-68.487,540.800,164.800
-78.363,-75.709,-68.517,542.400,164.800
-78.372,-75.696,-68.547,544.000,164.800
-78.391,-75.683,-68.606,545.600,164.800
-78.411,-75.670,-68.636,547.200,164.800
-78.420,-75.657,-68.665,548.800,164.800
-78.439,-75.643,-68.694,550.400,164.800
-78.449,-75.630,-68.753,552.000,164.800
-78.468,-75.617,-68.782,553.600,164.800
-78.477,-75.604,-68.811,555.200,164.800
-78.496,-75.591,-68.839,556.800,164.800
-78.515,-75.577,-68.897,558.400,164.800
-78.525,-75.564,-68.925,560.000,164.800
-78.543,-75.551,-68.954,561.600,164.800
-78.553,-75.538,-69.010,563.200,164.800
-78.572,-75.524,-69.039,564.800,164.800
-78.581,-75.511,-69.067,566.400,164.800
-78.600,-75.498,-69.122,568.000,164.800
-78.618,-75.484,-69.150,569.600,164.800
-78.628,-75.471,-69.178,571.200,164.800
-78.646,-75.457,-69.233,572.800,164.800
-78.656,-75.444,-69.261,574.400,164.800
-78.674,-75.431,-69.315,576.000,164.800
-78.693,-75.417,-69.342,577.600,164.800
-78.702,-75.404,-69.369,579.200,164.800
-78.720,-75.390,-69.423,580.800,164.800
-78.730,-75.377,-69.450,582.400,164.800
-78.748,-75.363,-69.477,584.000,164.800
-78.766,-75.363,-69.530,585.600,164.800
-78.776,-75.349,-69.557,587.200,164.800
-78.794,-75.336,-69.610,588.800,164.800
-78.803,-75.322,-69.636,590.400,164.800
-78.821,-75.308,-69.688,592.000,164.800
-78.839,-75.295,-69.714,593.600,164.800
-78.848,-75.281,-69.766,595.200,164.800
-78.867,-75.267,-69.792,596.800,164.800
-78.876,-75.254,-69.818,598.400,164.800
-78.894,-75.240,-69.869,600.000,164.800
-78.912,-75.240,-69.894,601.600,164.800
-78.921,-75.226,-69.945,603.200,164.800
-78.939,-75.212,-69.971,604.800,164.800
-78.948,-75.199,-70.021,606.400,164.800
-78.966,-75.185,-70.046,608.000,164.800
-78.984,-75.171,-70.096,609.600,164.800
-78.993,-75.171,-70.121,611.200,164.800
-79.011,-75.157,-70.170,612.800,164.800
-79.028,-75.143,-70.195,614.400,164.800
-79.037,-75.129,-70.244,616.000,164.800
-79.055,-75.115,-70.268,617.600,164.800
-79.064,-75.101,-70.317,619.200,164.800
-79.082,-75.101,-70.341,620.800,164.800
-79.099,-75.087,-70.389,622.400,164.800
-79.108,-75.073,-70.414,624.000,164.800
-79.126,-75.059,-70.461,625.600,164.800
-79.143,-75.045,-70.509,627.200,164.800
-79.152,-75.045,-70.533,628.800,164.800
-79.170,-75.031,-70.580,630.400,164.800
-79.178,-75.017,-70.603,632.000,164.800
-79.196,-75.003,-70.650,633.600,164.800
-79.213,-75.003,-70.674,635.200,164.800
-79.222,-74.989,-70.720,636.800,164.800
-79.239,-74.974,-70.766,638.400,164.800
-79.257,-74.960,-70.789,640.000,164.800
-79.265,-74.960,-70.835,641.600,164.800
-79.283,-74.946,-70.858,643.200,164.800
-79.300,-74.932,-70.903,644.800,164.800
-79.309,-74.917,-70.949,646.400,164.800
-79.326,-74.917,-70.971,648.000,164.800
-79.343,-74.903,-71.016,649.600,164.800
-79.352,-74.889,-71.038,651.200,164.800
-79.369,-74.889,-71.083,652.800,164.800
-79.386,-74.874,-71.127,654.400,164.800
-79.394,-74.860,-71.149,656.000,164.800
-79.411,-74.860,-71.193,657.600,164.800
-79.428,-74.846,-71.215,659.200,164.800
-79.437,-74.831,-71.259,660.800,164.800
-79.454,-74.831,-71.302,662.400,164.800
-79.471,-74.817,-71.324,664.000,164.800
-79.479,-74.802,-71.367,665.600,164.800
-79.496,-74.802,-71.410,667.200,164.800
-79.513,-74.788,-71.431,668.800,164.800
-79.521,-74.773,-71.474,670.400,164.800
-79.538,-74.773,-71.516,672.000,164.800
-79.555,-74.759,-71.537,673.600,164.800
-79.563,-74.759,-71.579,675.200,164.800
-79.580,-74.744,-71.621,676.800,164.800
-79.597,-74.730,-71.642,678.400,164.800
-79.605,-74.730,-71.684,680.000,164.800
-79.622,-74.715,-71.725,681.600,164.800
-79.638,-74.715,-71.746,683.200,164.800
-79.647,-74.700,-71.787,684.800,164.800
-79.663,-74.700,-71.828,686.400,164.800
-79.680,-74.686,-71.848,688.000,164.800
-79.688,-74.671,-71.888,689.600,164.800
-79.704,-74.671,-71.929,691.200,164.800
-79.721,-74.656,-71.949,692.800,164.800
-79.729,-74.656,-71.989,694.400,164.800
-79.745,-74.642,-72.029,696.000,164.800
-79.762,-74.642,-72.049,697.600,164.800
-79.770,-74.627,-72.089,699.200,164.800
-79.786,-74.627,-72.128,700.800,164.800
-79.803,-74.612,-72.148,702.400,164.800
-79.819,-74.612,-72.187,704.000,164.800
-79.827,-74.597,-72.226,705.600,164.800
-79.843,-74.597,-72.265,707.200,164.800
-79.859,-74.582,-72.284,708.800,164.800
-79.868,-74.582,-72.323,710.400,164.800
-79.884,-74.568,-72.361,712.000,164.800
-79.900,-74.568,-72.400,713.600,164.800
-79.908,-74.553,-72.419,715.200,164.800
-79.924,-74.553,-72.457,716.800,164.800
-79.940,-74.553,-72.494,718.400,164.800
-79.948,-74.538,-72.513,720.000,164.800
-79.964,-74.538,-72.551,721.600,164.800
-79.980,-74.523,-72.588,723.200,164.800
-79.996,-74.523,-72.626,724.800,164.800
-80.004,-74.508,-72.644,726.400,164.800
-80.020,-74.508,-72.681,728.000,164.800
-80.036,-74.508,-72.718,729.600,164.800
-80.043,-74.493,-72.755,731.200,164.800
-80.059,-74.493,-72.773,732.800,164.800
-80.075,-74.478,-72.810,734.400,164.800
-80.091,-74.478,-72.846,736.000,164.800
-80.099,-74.478,-72.882,737.600,164.800
-80.114,-74.463,-72.900,739.200,164.800
-80.130,-74.463,-72.936,740.800,164.800
-80.138,-74.463,-72.972,742.400,164.800
-80.154,-74.448,-73.008,744.000,164.800
-80.169,-74.448,-73.026,745.600,164.800
-80.185,-74.448,-73.061,747.200,164.800
-80.193,-74.433,-73.096,748.800,164.800
-80.208,-74.433,-73.131,750.400,164.800
-80.224,-74.433,-73.149,752.000,164.800
-80.231,-74.433,-73.184,753.600,164.800
-80.247,-74.418,-73.219,755.200,164.800
-80.262,-74.418,-73.253,756.800,164.800
-80.278,-74.418,-73.288,758.400,164.800
-80.286,-74.402,-73.305,760.000,164.800
-80.301,-74.402,-73.340,761.600,164.800
-80.316,-74.402,-73.374,763.200,164.800
-80.332,-74.402,-73.408,764.800,164.800
-80.339,-74.387,-73.425,766.400,164.800
-80.355,-74.387,-73.459,768.000,164.800
-80.370,-74.387,-73.492,769.600,164.800
-80.385,-74.387,-73.526,771.200,164.800
-80.393,-74.387,-73.559,772.800,164.800
-80.408,-74.372,-73.576,774.400,164.800
-80.423,-74.372,-73.609,776.000,164.800
-80.431,-74.372,-73.643,777.600,164.800
-80.446,-74.372,-73.676,779.200,164.800
-80.461,-74.372,-73.708,780.800,164.800
-80.476,-74.357,-73.725,782.400,164.800
-80.483,-74.357,-73.758,784.000,164.800
-80.498,-74.357,-73.790,785.600,164.800
-80.514,-74.357,-73.823,787.200,164.800
-80.529,-74.357,-73.855,788.800,164.800
-80.536,-74.357,-73.871,790.400,164.800
-80.551,-74.357,-73.903,792.000,164.800
-80.566,-74.342,-73.935,793.600,164.800
-80.581,-74.342,-73.967,795.200,164.800
-80.588,-74.342,-73.999,796.800,164.800
-80.603,-74.342,-74.015,798.400,164.800
-80.618,-74.342,-74.047,800.000,164.800
-74.311,-80.610,-74.062,0.000,166.400
-74.311,-80.596,-74.031,1.600,166.400
-74.311,-80.581,-74.015,3.200,166.400
-74.311,-80.573,-73.983,4.800,166.400
-74.311,-80.558,-73.951,6.400,166.400
-74.326,-80.543,-73.919,8.000,166.400
-74.326,-80.529,-73.887,9.600,166.400
-74.326,-80.521,-73.855,11.200,166.400
-74.326,-80.506,-73.839,12.800,166.400
-74.326,-80.491,-73.806,14.400,166.400
-74.326,-80.476,-73.774,16.000,166.400
-74.326,-80.468,-73.741,17.600,166.400
-74.342,-80.453,-73.708,19.200,166.400
-74.342,-80.438,-73.692,20.800,166.400
-74.342,-80.423,-73.659,22.400,166.400
-74.342,-80.415,-73.626,24.000,166.400
-74.342,-80.400,-73.593,25.600,166.400
-74.357,-80.385,-73.576,27.200,166.400
-74.357,-80.377,-73.543,28.800,166.400
-74.357,-80.362,-73.509,30.400,166.400
-74.357,-80.347,-73.475,32.000,166.400
-74.357,-80.332,-73.442,33.600,166.400
-74.372,-80.324,-73.425,35.200,166.400
-74.372,-80.309,-73.391,36.800,166.400
-74.372,-80.293,-73.357,38.400,166.400
-74.372,-80.278,-73.322,40.000,166.400
-74.387,-80.270,-73.288,41.600,166.400
-74.387,-80.255,-73.271,43.200,166.400
-74.387,-80.239,-73.236,44.800,166.400
-74.402,-80.224,-73.201,46.400,166.400
-74.402,-80.216,-73.166,48.000,166.400
-74.402,-80.200,-73.149,49.600,166.400
-74.402,-80.185,-73.114,51.200,166.400
-74.418,-80.177,-73.079,52.800,166.400
-74.418,-80.161,-73.043,54.400,166.400
-74.418,-80.146,-73.026,56.000,166.400
-74.433,-80.130,-72.990,57.600,166.400
-74.433,-80.122,-72.954,59.200,166.400
-74.433,-80.107,-72.918,60.800,166.400
-74.448,-80.091,-72.900,62.400,166.400
-74.448,-80.083,-72.864,64.000,166.400
-74.463,-80.067,-72.828,65.600,166.400
-74.463,-80.051,-72.791,67.200,166.400
-74.463,-80.036,-72.773,68.800,166.400
-74.478,-80.028,-72.737,70.400,166.400
-74.478,-80.012,-72.700,72.000,166.400
-74.478,-79.996,-72.663,73.600,166.400
-74.493,-79.988,-72.644,75.200,166.400
-74.493,-79.972,-72.607,76.800,166.400
-74.508,-79.956,-72.570,78.400,166.400
-74.508,-79.940,-72.532,80.000,166.400
-74.523,-79.932,-72.513,81.600,166.400
-74.523,-79.916,-72.476,83.200,166.400
-74.523,-79.900,-72.438,84.800,166.400
-74.538,-79.892,-72.419,86.400,166.400
-74.538,-79.876,-72.380,88.000,166.400
-74.553,-79.859,-72.342,89.600,166.400
-74.553,-79.851,-72.304,91.200,166.400
-74.568,-79.835,-72.284,92.800,166.400
-74.568,-79.819,-72.245,94.400,166.400
-74.582,-79.803,-72.207,96.000,166.400
-74.582,-79.794,-72.187,97.600,166.400
-74.597,-79.778,-72.148,99.200,166.400
-74.597,-79.762,-72.108,100.800,166.400
-74.612,-79.754,-72.069,102.400,166.400
-74.612,-79.737,-72.049,104.000,166.400
-74.627,-79.721,-72.009,105.600,166.400
-74.627,-79.713,-71.969,107.200,166.400
-74.642,-79.696,-71.949,108.800,166.400
-74.642,-79.680,-71.909,110.400,166.400
-74.656,-79.671,-71.868,112.000,166.400
-74.671,-79.655,-71.848,113.600,166.400
-74.671,-79.638,-71.807,115.200,166.400
-74.686,-79.630,-71.766,116.800,166.400
-74.686,-79.613,-71.746,118.400,166.400
-74.700,-79.597,-71.704,120.000,166.400
-74.700,-79.580,-71.663,121.600,166.400
-74.715,-79.572,-71.642,123.200,166.400
-74.730,-79.555,-71.600,124.800,166.400
-74.730,-79.538,-71.558,126.400,166.400
-74.744,-79.530,-71.537,128.000,166.400
-74.759,-79.513,-71.495,129.600,166.400
-74.759,-79.496,-71.453,131.200,166.400
-74.773,-79.488,-71.431,132.800,166.400
-74.773,-79.471,-71.388,134.400,166.400
-74.788,-79.454,-71.345,136.000,166.400
-74.802,-79.445,-71.324,137.600,166.400
-74.802,-79.428,-71.281,139.200,166.400
-74.817,-79.411,-71.259,140.800,166.400
-74.831,-79.403,-71.215,142.400,166.400
-74.831,-79.386,-71.171,144.000,166.400
-74.846,-79.369,-71.149,145.600,166.400
-74.860,-79.360,-71.105,147.200,166.400
-74.860,-79.343,-71.083,148.800,166.400
-74.874,-79.326,-71.038,150.400,166.400
-74.889,-79.317,-70.994,152.000,166.400
-74.903,-79.300,-70.971,153.600,166.400
-74.903,-79.291,-70.926,155.200,166.400
-74.917,-79.274,-70.903,156.800,166.400
-74.932,-79.257,-70.858,158.400,166.400
-74.946,-79.248,-70.812,160.000,166.400
-74.946,-79.231,-70.789,161.600,166.400
-74.960,-79.213,-70.743,163.200,166.400
-74.974,-79.205,-70.720,164.800,166.400
-74.989,-79.187,-70.674,166.400,166.400
-74.989,-79.170,-70.650,168.000,166.400
-75.003,-79.161,-70.603,169.600,166.400
-75.017,-79.143,-70.556,171.200,166.400
-75.031,-79.126,-70.533,172.800,166.400
-75.031,-79.117,-70.485,174.400,166.400
-75.045,-79.099,-70.461,176.000,166.400
-75.059,-79.090,-70.414,177.600,166.400
-75.073,-79.073,-70.389,179.200,166.400
-75.087,-79.055,-70.341,180.800,166.400
-75.087,-79.046,-70.317,182.400,166.400
-75.101,-79.028,-70.268,184.000,166.400
-75.115,-79.011,-70.244,185.600,166.400
-75.129,-79.002,-70.195,187.200,166.400
-75.143,-78.984,-70.170,188.800,166.400
-75.157,-78.966,-70.121,190.400,166.400
-75.157,-78.957,-70.096,192.000,166.400
-75.171,-78.939,-70.046,193.600,166.400
-75.185,-78.930,-70.021,195.200,166.400
-75.199,-78.912,-69.971,196.800,166.400
-75.212,-78.894,-69.945,198.400,166.400
-75.226,-78.885,-69.894,200.000,166.400
-75.240,-78.867,-69.869,201.600,166.400
-75.240,-78.858,-69.818,203.200,166.400
-75.254,-78.839,-69.792,204.800,166.400
-75.267,-78.821,-69.740,206.400,166.400
-75.281,-78.812,-69.714,208.000,166.400
-75.295,-78.794,-69.688,209.600,166.400
-75.308,-78.785,-69.636,211.200,166.400
-75.322,-78.766,-69.610,212.800,166.400
-75.336,-78.748,-69.557,214.400,166.400
-75.349,-78.739,-69.530,216.000,166.400
-75.363,-78.720,-69.477,217.600,166.400
-75.377,-78.711,-69.450,219.200,166.400
-75.377,-78.693,-69.423,220.800,166.400
-75.390,-78.674,-69.369,222.400,166.400
-75.404,-78.665,-69.342,224.000,166.400
-75.417,-78.646,-69.315,225.600,166.400
-75.431,-78.637,-69.261,227.200,166.400
-75.444,-78.618,-69.233,228.800,166.400
-75.457,-78.600,-69.206,230.400,166.400
-75.471,-78.590,-69.150,232.000,166.400
-75.484,-78.572,-69.122,233.600,166.400
-75.498,-78.562,-69.095,235.200,166.400
-75.511,-78.543,-69.039,236.800,166.400
-75.524,-78.525,-69.010,238.400,166.400
-75.538,-78.515,-68.982,240.000,166.400
-75.551,-78.496,-68.925,241.600,166.400
-75.564,-78.487,-68.897,243.200,166.400
-75.577,-78.468,-68.868,244.800,166.400
-75.591,-78.458,-68.811,246.400,166.400
-75.604,-78.439,-68.782,248.000,166.400
-75.617,-78.420,-68.753,249.600,166.400
-75.630,-78.411,-68.724,251.200,166.400
-75.643,-78.391,-68.665,252.800,166.400
-75.657,-78.382,-68.636,254.400,166.400
-75.670,-78.363,-68.606,256.000,166.400
-75.683,-78.353,-68.577,257.600,166.400
-75.696,-78.334,-68.547,259.200,166.400
-75.709,-78.324,-68.487,260.800,166.400
-75.722,-78.305,-68.457,262.400,166.400
-75.735,-78.286,-68.427,264.000,166.400
-75.761,-78.276,-68.397,265.600,166.400
-75.774,-78.256,-68.367,267.200,166.400
-75.787,-78.247,-68.306,268.800,166.400
-75.800,-78.227,-68.275,270.400,166.400
-75.813,-78.217,-68.244,272.000,166.400
-75.825,-78.198,-68.213,273.600,166.400
-75.838,-78.188,-68.183,275.200,166.400
-75.851,-78.168,-68.151,276.800,166.400
-75.864,-78.159,-68.120,278.400,166.400
-75.877,-78.139,-68.089,280.000,166.400
-75.890,-78.129,-68.058,281.600,166.400
-75.915,-78.109,-67.994,283.200,166.400
-75.928,-78.089,-67.963,284.800,166.400
-75.940,-78.080,-67.931,286.400,166.400
-75.953,-78.060,-67.899,288.000,166.400
-75.966,-78.050,-67.867,289.600,166.400
-75.978,-78.030,-67.834,291.200,166.400
-75.991,-78.020,-67.802,292.800,166.400
-76.004,-78.000,-67.770,294.400,166.400
-76.029,-77.990,-67.737,296.000,166.400
-76.041,-77.970,-67.704,297.600,166.400
-76.054,-77.960,-67.671,299.200,166.400
-76.067,-77.939,-67.638,300.800,166.400
-76.079,-77.929,-67.638,302.400,166.400
-76.092,-77.909,-67.605,304.000,166.400
-76.104,-77.899,-67.572,305.600,166.400
-76.129,-77.879,-67.539,307.200,166.400
-76.141,-77.868,-67.505,308.800,166.400
-76.154,-77.848,-67.472,310.400,166.400
-76.166,-77.838,-67.438,312.000,166.400
-76.178,-77.817,-67.404,313.600,166.400
-76.203,-77.807,-67.370,315.200,166.400
-76.215,-77.787,-67.370,316.800,166.400
-76.228,-77.776,-67.336,318.400,166.400
-76.240,-77.756,-67.302,320.000,166.400
-76.252,-77.746,-67.267,321.600,166.400
-76.277,-77.725,-67.267,323.200,166.400
-76.289,-77.715,-67.233,324.800,166.400
-76.301,-77.694,-67.198,326.400,166.400
-76.313,-77.683,-67.163,328.000,166.400
-76.325,-77.673,-67.163,329.600,166.400
-76.350,-77.652,-67.128,331.200,166.400
-76.362,-77.642,-67.093,332.800,166.400
-76.374,-77.621,-67.093,334.400,166.400
-76.386,-77.610,-67.058,336.000,166.400
-76.410,-77.589,-67.023,337.600,166.400
-76.422,-77.579,-67.023,339.200,166.400
-76.434,-77.558,-66.987,340.800,166.400
-76.446,-77.547,-66.951,342.400,166.400
-76.458,-77.526,-66.951,344.000,166.400
-76.482,-77.516,-66.916,345.600,166.400
-76.494,-77.505,-66.916,347.200,166.400
-76.506,-77.484,-66.880,348.800,166.400
-76.530,-77.473,-66.880,350.400,166.400
-76.541,-77.452,-66.844,352.000,166.400
-76.553,-77.441,-66.844,353.600,166.400
-76.565,-77.420,-66.807,355.200,166.400
-76.589,-77.409,-66.807,356.800,166.400
-76.600,-77.388,-66.771,358.400,166.400
-76.612,-77.377,-66.771,360.000,166.400
-76.624,-77.366,-66.734,361.600,166.400
-76.647,-77.344,-66.734,363.200,166.400
-76.659,-77.334,-66.734,364.800,166.400
-76.671,-77.312,-66.698,366.400,166.400
-76.694,-77.301,-66.698,368.000,166.400
-76.706,-77.290,-66.698,369.600,166.400
-76.717,-77.269,-66.661,371.200,166.400
-76.741,-77.258,-66.661,372.800,166.400
-76.752,-77.236,-66.661,374.400,166.400
-76.764,-77.225,-66.624,376.000,166.400
-76.775,-77.214,-66.624,377.600,166.400
-76.798,-77.192,-66.624,379.200,166.400
-76.810,-77.181,-66.624,380.800,166.400
-76.821,-77.159,-66.624,382.400,166.400
-76.844,-77.148,-66.586,384.000,166.400
-76.856,-77.137,-66.586,385.600,166.400
-76.867,-77.115,-66.586,387.200,166.400
-76.890,-77.103,-66.586,388.800,166.400
-76.901,-77.081,-66.586,390.400,166.400
-76.913,-77.070,-66.586,392.000,166.400
-76.935,-77.059,-66.586,393.600,166.400
-76.947,-77.037,-66.586,395.200,166.400
-76.969,-77.025,-66.586,396.800,166.400
-76.980,-77.014,-66.586,398.400,166.400
-76.992,-76.992,-66.586,400.000,166.400
-77.014,-76.980,-66.586,401.600,166.400
-77.025,-76.969,-66.586,403.200,166.400
-77.037,-76.947,-66.586,404.800,166.400
-77.059,-76.935,-66.586,406.400,166.400
-77.070,-76.913,-66.586,408.000,166.400
-77.081,-76.901,-66.586,409.600,166.400
-77.103,-76.890,-66.586,411.200,166.400
-77.115,-76.867,-66.586,412.800,166.400
-77.137,-76.856,-66.586,414.400,166.400
-77.148,-76.844,-66.586,416.000,166.400
-77.159,-76.821,-66.624,417.600,166.400
-77.181,-76.810,-66.624,419.200,166.400
-77.192,-76.798,-66.624,420.800,166.400
-77.214,-76.775,-66.624,422.400,166.400
-77.225,-76.764,-66.624,424.000,166.400
-77.236,-76.752,-66.661,425.600,166.400
-77.258,-76.741,-66.661,427.200,166.400
-77.269,-76.717,-66.661,428.800,166.400
-77.290,-76.706,-66.698,430.400,166.400
-77.301,-76.694,-66.698,432.000,166.400
-77.312,-76.671,-66.698,433.600,166.400
-77.334,-76.659,-66.734,435.200,166.400
-77.344,-76.647,-66.734,436.800,166.400
-77.366,-76.624,-66.734,438.400,166.400
-77.377,-76.612,-66.771,440.000,166.400
-77.388,-76.600,-66.771,441.600,166.400
-77.409,-76.589,-66.807,443.200,166.400
-77.420,-76.565,-66.807,444.800,166.400
-77.441,-76.553,-66.844,446.400,166.400
-77.452,-76.541,-66.844,448.000,166.400
-77.473,-76.530,-66.880,449.600,166.400
-77.484,-76.506,-66.880,451.200,166.400
-77.505,-76.494,-66.916,452.800,166.400
-77.516,-76.482,-66.916,454.400,166.400
-77.526,-76.458,-66.951,456.000,166.400
-77.547,-76.446,-66.951,457.600,166.400
