loss,accuracy,mse,mae,mape,val_loss,val_accuracy,val_mse,val_mae,val_mape,epoch
0.06698727607727051,0.6721023321151733,0.06698727607727051,0.20313051342964172,1018693.6875,0.021054381504654884,0.8540536165237427,0.021054381504654884,0.11391933262348175,330993.28125,1
0.015608695335686207,0.8552626371383667,0.015608695335686207,0.09671924263238907,321239.21875,0.012072083540260792,0.852756142616272,0.012072083540260792,0.08519037067890167,254623.171875,2
0.011202427558600903,0.866674542427063,0.011202427558600903,0.08165635168552399,273784.8125,0.010788233019411564,0.8658095598220825,0.010788233019411564,0.0803413987159729,208362.0625,3
0.009731638245284557,0.8785091042518616,0.009731638245284557,0.07572191953659058,245682.921875,0.00965415220707655,0.8701344728469849,0.00965415220707655,0.07466338574886322,178478.640625,4
0.008415876887738705,0.8899504542350769,0.008415876887738705,0.06952477991580963,212930.34375,0.007532081101089716,0.8939214944839478,0.007532081101089716,0.0653427466750145,210710.265625,5
0.007439021021127701,0.8976468443870544,0.007439021021127701,0.0648571327328682,197051.5,0.007339026313275099,0.8995046019554138,0.007339026313275099,0.06386950612068176,138364.703125,6
0.006591356359422207,0.9028367400169373,0.006591356359422207,0.06050035357475281,189332.40625,0.005844376981258392,0.9043799638748169,0.005844376981258392,0.05583200231194496,155086.703125,7
0.0059529454447329044,0.9084689617156982,0.0059529454447329044,0.05713554099202156,169305.96875,0.0057257660664618015,0.9106314182281494,0.0057257660664618015,0.05532737448811531,149228.875,8
0.005191031843423843,0.9160277843475342,0.005191031843423843,0.05262863263487816,160412.75,0.006104439962655306,0.907525360584259,0.006104439962655306,0.058189038187265396,159954.421875,9
0.004830849822610617,0.9188880920410156,0.004830849822610617,0.05032544583082199,146849.734375,0.004934997297823429,0.9131084084510803,0.004934997297823429,0.05064444616436958,137583.71875,10
0.004289535339921713,0.9264468550682068,0.004289535339921713,0.04719310998916626,129962.0234375,0.00470541650429368,0.9238027930259705,0.00470541650429368,0.05010183900594711,153376.15625,11
0.003819216974079609,0.9304572343826294,0.003819216974079609,0.04394520819187164,119571.796875,0.004586504306644201,0.9247463941574097,0.004586504306644201,0.04881668463349342,161365.734375,12
0.0035837446339428425,0.9329637289047241,0.0035837446339428425,0.04239103943109512,111749.90625,0.003922208212316036,0.9234095811843872,0.003922208212316036,0.04480299726128578,140971.046875,13
0.0033493011724203825,0.9349492788314819,0.0033493011724203825,0.04095875099301338,105546.6640625,0.0029978675302118063,0.9391759037971497,0.0029978675302118063,0.03834239020943642,105833.421875,14
0.0031576796900480986,0.9375048875808716,0.0031576796900480986,0.039548277854919434,103930.25,0.003439944935962558,0.942989706993103,0.003439944935962558,0.04093015938997269,73597.09375,15
0.0027983493637293577,0.9438743591308594,0.0027983493637293577,0.03683152049779892,97488.4140625,0.0026305411010980606,0.9479044079780579,0.0026305411010980606,0.03509986400604248,80421.234375,16
0.0027049074415117502,0.9455846548080444,0.0027049074415117502,0.03626776114106178,91957.859375,0.0023605236783623695,0.9440512657165527,0.0023605236783623695,0.0331791453063488,101005.4765625,17
0.00245038908906281,0.9495851993560791,0.00245038908906281,0.03444806858897209,91540.5546875,0.003003343241289258,0.9440906047821045,0.003003343241289258,0.03841905668377876,106067.9921875,18
0.0021817979868501425,0.9530057907104492,0.0021817979868501425,0.032162267714738846,87928.8828125,0.0021573395933955908,0.9522686004638672,0.0021573395933955908,0.031642671674489975,85480.828125,19
0.002110021421685815,0.9531630873680115,0.002110021421685815,0.031613726168870926,87557.8671875,0.0022074365988373756,0.9558464884757996,0.0022074365988373756,0.03328588604927063,88139.21875,20
0.002113611903041601,0.9542934894561768,0.002113611903041601,0.03178952634334564,87109.640625,0.0019061814527958632,0.9543130993843079,0.0019061814527958632,0.029605191200971603,72196.6640625,21
0.0019723447039723396,0.9555319547653198,0.0019723447039723396,0.03054657392203808,88677.0859375,0.0022012614645063877,0.9482582211494446,0.0022012614645063877,0.0323837548494339,108424.6953125,22
0.0019264310831204057,0.9565345644950867,0.0019264310831204057,0.03028269112110138,85028.9921875,0.0020767429377883673,0.9605646133422852,0.0020767429377883673,0.03190582990646362,82614.828125,23
0.001826391788199544,0.958638072013855,0.001826391788199544,0.02926410362124443,84271.0234375,0.0016302805161103606,0.9534874558448792,0.0016302805161103606,0.0275504719465971,79425.3125,24
0.001629192498512566,0.9607021808624268,0.001629192498512566,0.027513490989804268,80891.765625,0.0018356676446273923,0.9600534439086914,0.0018356676446273923,0.02913789637386799,80352.8203125,25
0.0016847552033141255,0.9600829482078552,0.0016847552033141255,0.028175873681902885,81062.921875,0.0020642848685383797,0.9464102983474731,0.0020642848685383797,0.031167304143309593,58159.22265625,26
0.0016585162375122309,0.9600338339805603,0.0016585162375122309,0.02792530693113804,82853.7109375,0.001752696931362152,0.9590312242507935,0.001752696931362152,0.02860686369240284,95553.7265625,27
0.0014565065503120422,0.9642407894134521,0.0014565065503120422,0.026003805920481682,78666.8828125,0.0015114492271095514,0.9628450274467468,0.0015114492271095514,0.026113517582416534,71242.1875,28
0.001378213637508452,0.965469479560852,0.001378213637508452,0.025229062885046005,75998.1875,0.0017949194880202413,0.9478650689125061,0.0017949194880202413,0.02934841625392437,65132.1796875,29
0.0013729882193729281,0.965233564376831,0.0013729882193729281,0.02508733607828617,75146.796875,0.0013326717307791114,0.9598175883293152,0.0013326717307791114,0.024092823266983032,54973.46875,30
0.001512190792709589,0.9635723829269409,0.001512190792709589,0.02659578248858452,76657.3828125,0.0012546557700261474,0.9672485589981079,0.0012546557700261474,0.023856064304709435,64743.359375,31
0.001274973968975246,0.9675041437149048,0.001274973968975246,0.024255074560642242,74591.7578125,0.001198858954012394,0.9692930579185486,0.001198858954012394,0.022769225761294365,61371.3203125,32
0.001316069858148694,0.9669438600540161,0.001316069858148694,0.024349622428417206,71480.796875,0.0029249924700707197,0.949870228767395,0.0029249924700707197,0.040640104562044144,95918.5390625,33
0.0013800362357869744,0.9659510850906372,0.0013800362357869744,0.025200165808200836,77338.65625,0.0017373599112033844,0.9567901492118835,0.0017373599112033844,0.029732849448919296,60293.2734375,34
0.0011696360306814313,0.9697452187538147,0.0011696360306814313,0.023153459653258324,69942.359375,0.0014247044455260038,0.9628056883811951,0.0014247044455260038,0.025993943214416504,77600.0234375,35
