loss,accuracy,mse,mae,mape,val_loss,val_accuracy,val_mse,val_mae,val_mape,epoch
0.07283585518598557,0.6023995280265808,0.07283585518598557,0.21439090371131897,947831.8125,0.019146576523780823,0.851311445236206,0.019146576523780823,0.10981030017137527,443551.625,1
0.013476510532200336,0.853784441947937,0.013476510532200336,0.08512596040964127,276550.40625,0.011627444997429848,0.8578325510025024,0.011627444997429848,0.07885764539241791,286942.96875,2
0.01093892753124237,0.8584321737289429,0.01093892753124237,0.07594811171293259,244616.375,0.009463537484407425,0.8624801635742188,0.009463537484407425,0.06928685307502747,236023.078125,3
0.00963289849460125,0.8628998398780823,0.00963289849460125,0.07044435292482376,239855.890625,0.009372911415994167,0.8731805682182312,0.009372911415994167,0.06893038749694824,200259.078125,4
0.008536589331924915,0.8684393167495728,0.008536589331924915,0.06552480161190033,236565.90625,0.007745999377220869,0.8759187459945679,0.007745999377220869,0.06222200766205788,227707.125,5
0.008100004866719246,0.8683942556381226,0.008100004866719246,0.06421596556901932,235257.484375,0.008744370192289352,0.8636690974235535,0.008744370192289352,0.06804663687944412,285526.40625,6
0.00748972175642848,0.869889497756958,0.00748972175642848,0.06173929572105408,231456.265625,0.007238037418574095,0.8713431358337402,0.007238037418574095,0.06185496598482132,219422.3125,7
0.006816647946834564,0.8754920363426208,0.006816647946834564,0.05834457650780678,220411.96875,0.007491748780012131,0.8639933466911316,0.007491748780012131,0.06386800110340118,172715.015625,8
0.006488654296845198,0.8763477206230164,0.006488654296845198,0.05708882212638855,213638.421875,0.009039505384862423,0.8687490820884705,0.009039505384862423,0.07099946588277817,310647.875,9
0.006039533298462629,0.8784464001655579,0.006039533298462629,0.05485611781477928,205749.875,0.005304777063429356,0.8855382800102234,0.005304777063429356,0.05056552588939667,201254.03125,10
0.005329468287527561,0.8812566995620728,0.005329468287527561,0.05160456523299217,194695.25,0.005416888277977705,0.8923836350440979,0.005416888277977705,0.054077789187431335,219290.171875,11
0.004943077452480793,0.8838418126106262,0.004943077452480793,0.05059247091412544,192368.171875,0.004053602460771799,0.8893932700157166,0.004053602460771799,0.044301025569438934,156459.75,12
0.0042627956718206406,0.890209972858429,0.0042627956718206406,0.04638836532831192,179317.421875,0.004751875530928373,0.8923836350440979,0.004751875530928373,0.05007860064506531,177553.09375,13
0.003866691840812564,0.8955512642860413,0.003866691840812564,0.04362569749355316,172414.078125,0.003832743503153324,0.897319495677948,0.003832743503153324,0.04299697279930115,151134.203125,14
0.003958652727305889,0.8965420722961426,0.003958652727305889,0.04438941925764084,172152.125,0.0036419006064534187,0.8970673084259033,0.0036419006064534187,0.04147735610604286,134316.84375,15
0.003629101440310478,0.8986228108406067,0.003629101440310478,0.041790179908275604,162223.578125,0.004623623564839363,0.8962746858596802,0.004623623564839363,0.04855896532535553,125353.9921875,16
0.003698033047839999,0.9002891182899475,0.003698033047839999,0.04261930659413338,163607.03125,0.0035296434070914984,0.9078757762908936,0.0035296434070914984,0.041347961872816086,164660.28125,17
0.0036022623535245657,0.9007394909858704,0.0036022623535245657,0.04192166402935982,160055.625,0.0035623011644929647,0.9073353409767151,0.0035623011644929647,0.040826842188835144,142363.21875,18
0.0032800831831991673,0.9064140915870667,0.0032800831831991673,0.039046645164489746,148546.6875,0.003309493185952306,0.9045972228050232,0.003309493185952306,0.03889193758368492,132881.375,19
0.0031474095303565264,0.9096927642822266,0.0031474095303565264,0.037812359631061554,142431.796875,0.0035682597663253546,0.9072993397712708,0.0035682597663253546,0.042093802243471146,112639.265625,20
