rssi1,rssi2,rssi3,rssi4,rssi5,x,y
-76.398,-84.480,-94.898,-75.494,-68.487,540.800,115.200
-76.422,-83.989,-88.786,-77.449,-68.517,542.400,115.200
-76.434,-84.007,-88.574,-80.426,-68.547,544.000,115.200
-76.458,-84.266,-89.562,-82.381,-68.606,545.600,115.200
-76.482,-84.285,-90.150,-83.335,-68.636,547.200,115.200
-76.506,-84.544,-92.188,-84.289,-68.665,548.800,115.200
-76.530,-84.562,-92.725,-84.266,-68.694,550.400,115.200
-76.553,-85.071,-93.263,-84.220,-68.753,552.000,115.200
-76.577,-84.839,-94.001,-84.174,-68.782,553.600,115.200
-76.600,-85.348,-93.939,-83.127,-68.811,555.200,115.200
-76.624,-84.867,-92.077,-82.080,-68.839,556.800,115.200
-76.647,-85.376,-90.565,-80.056,-68.897,558.400,115.200
-76.671,-84.894,-90.152,-79.009,-68.925,560.000,115.200
-76.694,-85.653,-92.740,-76.961,-68.954,561.600,115.200
-76.717,-85.171,-95.128,-74.914,-69.010,563.200,115.200
-76.741,-85.430,-92.828,-74.389,-69.039,564.800,115.200
-76.764,-85.948,-92.415,-74.841,-69.067,566.400,115.200
-76.787,-85.707,-88.903,-74.293,-69.122,568.000,115.200
-76.810,-86.225,-91.091,-74.744,-69.150,569.600,115.200
-76.833,-85.734,-95.978,-74.195,-69.178,571.200,115.200
-76.856,-87.252,-100.066,-74.670,-69.233,572.800,115.200
-76.867,-86.761,-97.404,-74.121,-69.261,574.400,115.200
-76.890,-88.278,-95.541,-74.071,-69.315,576.000,115.200
-76.913,-89.287,-100.579,-73.021,-69.342,577.600,115.200
-76.935,-89.805,-104.829,-72.996,-69.369,579.200,115.200
-76.958,-88.814,-102.316,-72.945,-69.423,580.800,115.200
-76.980,-89.832,-94.604,-72.894,-69.450,582.400,115.200
-77.003,-89.340,-94.692,-72.843,-69.477,584.000,115.200
-77.025,-89.858,-95.279,-72.818,-69.530,585.600,115.200
-77.048,-89.876,-98.267,-73.016,-69.557,587.200,115.200
-77.070,-89.384,-98.167,-73.464,-69.610,588.800,115.200
-77.092,-89.652,-100.654,-73.438,-69.636,590.400,115.200
-89.108,-86.647,-87.196,-67.899,-71.016,649.600,115.200
-89.129,-86.655,-93.696,-67.867,-71.038,651.200,115.200
-89.149,-86.171,-96.683,-68.802,-71.083,652.800,115.200
-89.169,-86.188,-91.433,-69.270,-71.127,654.400,115.200
-89.189,-86.196,-98.420,-69.704,-71.149,656.000,115.200
-90.960,-86.213,-105.407,-70.671,-71.193,657.600,115.200
-94.480,-86.221,-102.157,-70.605,-71.215,659.200,115.200
-94.500,-87.237,-89.143,-71.072,-71.259,660.800,115.200
-94.520,-86.254,-92.143,-70.505,-71.302,662.400,115.200
-94.540,-86.762,-92.130,-71.972,-71.324,664.000,115.200
-94.560,-87.278,-93.617,-73.404,-71.367,665.600,115.200
-94.580,-87.286,-96.617,-73.870,-71.410,667.200,115.200
-94.599,-87.803,-100.604,-73.302,-71.431,668.800,115.200
-94.619,-88.319,-100.104,-73.767,-71.474,670.400,115.200
-94.639,-88.827,-98.591,-73.198,-71.516,672.000,115.200
-94.659,-88.343,-102.091,-75.663,-71.537,673.600,115.200
-94.678,-88.851,-109.077,-74.093,-71.579,675.200,115.200
-94.698,-88.368,-111.064,-74.558,-71.621,676.800,115.200
-94.717,-88.384,-105.064,-72.987,-71.642,678.400,115.200
-94.737,-88.892,-107.051,-74.451,-71.684,680.000,115.200
-94.756,-88.408,-115.551,-72.880,-71.725,681.600,115.200
-94.776,-88.424,-116.038,-74.344,-71.746,683.200,115.200
-94.795,-88.932,-117.538,-72.807,-71.787,684.800,115.200
-94.815,-89.948,-110.024,-71.734,-71.828,686.400,115.200
-96.234,-110.423,-75.322,-64.905,-77.026,745.600,115.200
-96.252,-113.931,-75.322,-64.860,-77.561,747.200,115.200
-96.269,-111.946,-75.322,-64.860,-77.596,748.800,115.200
-96.287,-111.961,-75.308,-64.814,-77.131,750.400,115.200
-96.305,-116.468,-75.308,-64.769,-77.649,752.000,115.200
-96.323,-114.983,-75.308,-64.722,-77.684,753.600,115.200
-96.340,-114.248,-75.308,-64.676,-77.219,755.200,115.200
-96.358,-115.514,-75.295,-64.630,-77.253,756.800,115.200
-96.376,-113.771,-75.295,-64.583,-76.788,758.400,115.200
-99.893,-113.786,-75.295,-64.536,-76.305,760.000,115.200
-101.661,-117.301,-75.295,-64.536,-76.340,761.600,115.200
-101.678,-115.808,-75.281,-64.488,-76.374,763.200,115.200
-101.696,-113.823,-75.281,-64.441,-76.408,764.800,115.200
-99.713,-110.838,-75.281,-64.393,-76.425,766.400,115.200
-98.731,-109.346,-75.281,-64.393,-76.459,768.000,115.200
-98.748,-111.360,-75.281,-64.345,-76.492,769.600,115.200
-98.765,-112.125,-75.267,-64.296,-76.526,771.200,115.200
-98.783,-112.133,-75.267,-64.296,-76.559,772.800,115.200
-98.800,-111.647,-75.267,-64.248,-76.576,774.400,115.200
-98.817,-110.662,-75.267,-64.199,-76.609,776.000,115.200
-98.834,-113.670,-75.267,-64.199,-76.643,777.600,115.200
-98.852,-115.184,-75.267,-64.150,-76.676,779.200,115.200
-98.869,-113.199,-75.254,-64.100,-76.708,780.800,115.200
-98.886,-114.206,-75.254,-64.100,-76.725,782.400,115.200
-98.903,-110.721,-75.254,-64.050,-77.008,784.000,115.200
-98.920,-111.736,-75.254,-64.050,-77.290,785.600,115.200
-98.937,-112.250,-75.254,-64.000,-77.573,787.200,115.200
-98.954,-112.758,-75.254,-64.000,-80.105,788.800,115.200
-98.971,-113.772,-75.254,-64.000,-82.621,790.400,115.200
-98.979,-114.787,-75.240,-63.950,-85.153,792.000,115.200
-98.996,-118.794,-75.240,-63.950,-87.685,793.600,115.200
-99.013,-121.308,-75.240,-63.899,-92.717,795.200,115.200
-99.030,-121.823,-75.240,-63.899,-95.249,796.800,115.200
-104.047,-118.830,-75.240,-63.899,-97.765,798.400,115.200
-106.563,-114.845,-75.240,-63.848,-100.297,800.000,115.200
-63.950,-75.212,-95.937,-79.572,-85.331,0.000,116.800
-64.000,-75.212,-96.323,-79.555,-85.015,1.600,116.800
-64.000,-75.212,-95.716,-79.538,-84.883,3.200,116.800
-64.000,-75.212,-96.101,-79.521,-84.751,4.800,116.800
-64.050,-75.212,-96.087,-79.505,-84.519,6.400,116.800
-64.050,-75.212,-95.979,-79.488,-84.087,8.000,116.800
-64.050,-75.226,-95.765,-79.471,-83.871,9.600,116.800
-64.100,-75.226,-95.650,-79.454,-83.639,11.200,116.800
-64.100,-75.226,-95.343,-79.437,-83.706,12.800,116.800
-64.150,-75.226,-95.028,-79.420,-83.774,14.400,116.800
-64.150,-75.226,-95.514,-79.403,-84.741,16.000,116.800
-64.199,-75.226,-95.399,-79.386,-85.325,17.600,116.800
-64.199,-75.226,-95.092,-79.369,-86.292,19.200,116.800
-64.248,-75.240,-95.677,-79.352,-86.959,20.800,116.800
-64.296,-75.240,-95.562,-79.334,-88.926,22.400,116.800
-64.296,-75.240,-95.255,-79.317,-89.893,24.000,116.800
-64.345,-75.240,-95.440,-79.300,-91.776,25.600,116.800
-64.345,-75.240,-95.625,-79.283,-92.793,27.200,116.800
-64.393,-75.240,-95.918,-79.265,-94.059,28.800,116.800
-64.441,-75.254,-96.303,-79.248,-93.725,30.400,116.800
-64.441,-75.254,-96.788,-79.231,-93.492,32.000,116.800
-64.488,-75.254,-96.481,-79.213,-90.975,33.600,116.800
-64.536,-75.254,-96.166,-79.196,-90.341,35.200,116.800
-64.583,-75.254,-95.951,-79.178,-88.507,36.800,116.800
-64.583,-75.267,-96.636,-79.161,-87.672,38.400,116.800
-64.630,-75.267,-97.429,-79.143,-91.638,40.000,116.800
-64.676,-75.267,-98.114,-79.126,-93.721,41.600,116.800
-64.722,-75.267,-99.598,-79.108,-97.786,43.200,116.800
-64.769,-75.281,-101.391,-79.090,-99.301,44.800,116.800
-64.814,-75.281,-104.176,-79.082,-103.766,46.400,116.800
-64.814,-75.281,-106.111,-79.064,-103.449,48.000,116.800
-64.860,-75.281,-104.403,-79.046,-103.614,49.600,116.800
-64.905,-75.295,-104.588,-79.028,-97.829,51.200,116.800
-64.950,-75.295,-105.973,-79.011,-94.593,52.800,116.800
-64.995,-75.295,-103.965,-78.993,-91.658,54.400,116.800
-65.040,-75.308,-102.150,-78.975,-93.240,56.000,116.800
-65.084,-75.308,-101.185,-78.957,-91.704,57.600,116.800
-65.129,-75.308,-101.877,-78.939,-93.068,59.200,116.800
-65.173,-75.322,-105.662,-78.921,-94.832,60.800,116.800
-65.216,-75.322,-109.947,-78.903,-94.414,62.400,116.800
-65.260,-75.322,-114.439,-78.885,-97.978,64.000,116.800
-65.303,-75.336,-116.424,-78.867,-96.341,65.600,116.800
-65.346,-75.336,-110.809,-78.848,-93.805,67.200,116.800
-65.389,-75.336,-105.851,-78.830,-94.687,68.800,116.800
-65.432,-75.349,-105.636,-78.812,-96.300,70.400,116.800
-65.517,-75.349,-106.020,-78.794,-97.163,72.000,116.800
-65.559,-75.349,-107.612,-78.776,-99.126,73.600,116.800
-65.601,-75.363,-107.397,-78.757,-99.007,75.200,116.800
-65.642,-75.363,-109.381,-78.739,-99.070,76.800,116.800
-65.684,-75.363,-112.824,-78.720,-99.132,78.400,116.800
-65.725,-75.377,-118.508,-78.702,-98.994,80.000,116.800
-65.807,-75.377,-116.193,-78.683,-98.676,81.600,116.800
-65.848,-75.390,-116.485,-78.665,-103.538,83.200,116.800
-65.888,-75.390,-116.369,-78.646,-103.400,84.800,116.800
-65.928,-75.390,-116.154,-78.628,-103.161,86.400,116.800
-65.969,-75.404,-115.546,-78.609,-100.942,88.000,116.800
-66.048,-75.404,-116.730,-78.590,-100.104,89.600,116.800
-66.088,-75.417,-114.022,-78.572,-99.965,91.200,116.800
-66.127,-75.417,-114.107,-78.553,-99.845,92.800,116.800
-66.166,-75.431,-113.791,-78.534,-99.507,94.400,116.800
-68.058,-108.796,-108.655,-77.828,-88.303,153.600,116.800
-68.089,-111.009,-102.847,-77.807,-84.531,155.200,116.800
-68.151,-98.909,-100.830,-77.787,-83.185,156.800,116.800
-68.213,-84.222,-100.822,-77.766,-83.162,158.400,116.800
-68.244,-81.935,-100.705,-77.746,-83.016,160.000,116.800
-68.306,-81.735,-102.688,-77.725,-84.770,161.600,116.800
-68.336,-81.348,-104.830,-77.704,-85.447,163.200,116.800
-68.397,-80.861,-110.413,-77.683,-89.700,164.800,116.800
-68.457,-81.061,-112.205,-77.663,-93.427,166.400,116.800
-68.487,-81.174,-111.988,-77.642,-94.380,168.000,116.800
-68.547,-81.287,-109.671,-77.621,-94.333,169.600,116.800
-68.577,-80.887,-108.762,-77.600,-91.809,171.200,116.800
-68.636,-81.400,-106.645,-77.579,-89.661,172.800,116.800
-68.694,-81.713,-109.137,-77.558,-88.637,174.400,116.800
-70.365,-95.891,-93.830,-76.764,-75.789,233.600,116.800
-70.389,-101.803,-97.721,-76.741,-75.760,235.200,116.800
-70.437,-101.915,-102.603,-76.717,-75.454,236.800,116.800
-70.485,-99.128,-104.794,-76.694,-75.675,238.400,116.800
-70.533,-102.640,-103.026,-76.671,-75.397,240.000,116.800
-70.580,-104.040,-98.217,-76.647,-74.339,241.600,116.800
-70.603,-98.552,-98.498,-76.636,-72.311,243.200,116.800
-70.650,-88.965,-99.589,-76.612,-72.282,244.800,116.800
-70.697,-81.177,-99.171,-76.589,-72.224,246.400,116.800
-70.743,-81.589,-99.562,-76.565,-74.194,248.000,116.800
-70.766,-82.101,-103.144,-76.541,-78.665,249.600,116.800
-70.812,-82.513,-105.885,-76.518,-85.636,251.200,116.800
-70.858,-82.525,-108.566,-76.494,-90.327,252.800,116.800
-70.903,-82.338,-107.657,-76.470,-86.797,254.400,116.800
-72.304,-99.987,-88.347,-75.564,-67.302,313.600,116.800
-72.342,-99.898,-88.427,-75.538,-67.267,315.200,116.800
-72.380,-99.110,-88.417,-75.511,-67.233,316.800,116.800
-72.419,-96.333,-88.408,-75.484,-67.198,318.400,116.800
-72.457,-97.144,-88.388,-75.457,-67.163,320.000,116.800
-72.476,-97.156,-88.478,-75.444,-67.163,321.600,116.800
-72.513,-99.667,-88.159,-75.417,-67.128,323.200,116.800
-72.551,-99.278,-87.849,-75.390,-67.093,324.800,116.800
-72.588,-97.090,-87.439,-75.363,-67.058,326.400,116.800
-72.626,-99.601,-87.619,-75.336,-67.058,328.000,116.800
-72.663,-100.113,-88.209,-75.308,-67.023,329.600,116.800
-72.700,-92.435,-88.589,-75.281,-66.987,331.200,116.800
-72.718,-84.747,-89.280,-75.254,-66.951,332.800,116.800
-72.755,-82.558,-90.070,-75.226,-66.951,334.400,116.800
-72.791,-82.769,-89.950,-75.199,-66.916,336.000,116.800
-72.828,-82.480,-91.240,-75.171,-66.880,337.600,116.800
-72.864,-82.292,-91.520,-75.143,-66.880,339.200,116.800
-72.900,-82.503,-92.010,-75.115,-66.844,340.800,116.800
-72.936,-83.125,-92.300,-75.101,-66.844,342.400,116.800
-72.972,-83.037,-91.880,-75.073,-66.807,344.000,116.800
-72.990,-82.848,-91.970,-75.045,-66.771,345.600,116.800
-73.026,-83.059,-92.160,-75.017,-66.771,347.200,116.800
-73.061,-82.870,-92.039,-74.989,-66.734,348.800,116.800
-73.096,-82.792,-92.129,-74.960,-66.734,350.400,116.800
-73.131,-82.603,-92.209,-74.932,-66.698,352.000,116.800
-73.166,-82.915,-91.399,-74.903,-66.698,353.600,116.800
-73.201,-83.326,-91.089,-74.874,-66.661,355.200,116.800
-73.236,-82.737,-90.868,-74.846,-66.661,356.800,116.800
-73.253,-82.159,-90.958,-74.817,-66.624,358.400,116.800
-73.288,-83.070,-90.448,-74.788,-66.624,360.000,116.800
-73.322,-83.981,-90.128,-74.759,-66.586,361.600,116.800
-73.357,-83.892,-90.017,-74.744,-66.586,363.200,116.800
-73.391,-83.803,-90.107,-74.715,-66.586,364.800,116.800
-73.425,-84.325,-89.787,-74.686,-66.549,366.400,116.800
-73.459,-84.636,-89.276,-74.656,-66.549,368.000,116.800
-73.492,-84.647,-89.466,-74.627,-66.549,369.600,116.800
-73.526,-84.958,-89.746,-74.597,-66.512,371.200,116.800
-73.543,-84.869,-89.735,-74.568,-66.512,372.800,116.800
-73.576,-84.390,-89.725,-74.538,-66.512,374.400,116.800
-73.609,-84.801,-89.904,-74.508,-66.474,376.000,116.800
-73.643,-84.412,-89.994,-74.478,-66.474,377.600,116.800
-73.676,-84.123,-90.083,-74.448,-66.474,379.200,116.800
-73.708,-84.744,-90.463,-74.433,-66.474,380.800,116.800
-73.741,-84.255,-90.752,-74.402,-66.474,382.400,116.800
-73.774,-85.066,-91.142,-74.372,-66.436,384.000,116.800
-73.806,-85.777,-90.721,-74.342,-66.436,385.600,116.800
-73.823,-86.598,-90.410,-74.311,-66.436,387.200,116.800
-73.855,-85.509,-90.400,-74.280,-66.436,388.800,116.800
-73.887,-86.920,-91.089,-74.250,-66.436,390.400,116.800
-73.919,-87.030,-91.168,-74.219,-66.436,392.000,116.800
-73.951,-87.052,-90.658,-74.188,-66.436,393.600,116.800
-73.983,-85.562,-90.547,-74.156,-66.436,395.200,116.800
-74.015,-88.073,-90.426,-74.125,-66.436,396.800,116.800
-74.047,-89.094,-90.916,-74.110,-66.436,398.400,116.800
-74.078,-87.505,-91.105,-74.078,-66.436,400.000,116.800
-74.110,-88.316,-90.994,-74.047,-66.436,401.600,116.800
-74.125,-89.726,-90.673,-74.015,-66.436,403.200,116.800
-74.156,-88.047,-90.462,-73.983,-66.436,404.800,116.800
-74.188,-87.858,-90.452,-73.951,-66.436,406.400,116.800
-74.219,-88.268,-90.430,-73.919,-66.436,408.000,116.800
-74.250,-87.089,-90.320,-73.887,-66.436,409.600,116.800
-74.280,-85.000,-90.409,-73.855,-66.436,411.200,116.800
-74.311,-85.310,-90.698,-73.823,-66.436,412.800,116.800
-74.342,-84.121,-90.777,-73.806,-66.436,414.400,116.800
-74.372,-83.642,-90.766,-73.774,-66.436,416.000,116.800
-74.402,-84.152,-90.655,-73.741,-66.474,417.600,116.800
-74.433,-82.663,-90.744,-73.708,-66.474,419.200,116.800
-74.448,-81.683,-90.423,-73.676,-66.474,420.800,116.800
-74.478,-82.194,-90.512,-73.643,-66.474,422.400,116.800
-74.508,-80.704,-91.101,-73.609,-66.474,424.000,116.800
-74.538,-80.725,-90.990,-73.576,-66.512,425.600,116.800
-74.568,-81.235,-90.769,-73.543,-66.512,427.200,116.800
-74.597,-80.746,-89.858,-73.526,-66.512,428.800,116.800
-74.627,-80.766,-89.947,-73.492,-66.549,430.400,116.800
-74.656,-80.776,-89.836,-73.459,-66.549,432.000,116.800
-74.686,-81.787,-90.225,-73.425,-66.549,433.600,116.800
-74.715,-83.307,-90.203,-73.391,-66.586,435.200,116.800
-74.744,-82.817,-89.692,-73.357,-66.586,436.800,116.800
-74.759,-83.828,-89.281,-73.322,-66.586,438.400,116.800
-74.788,-83.848,-89.170,-73.288,-66.624,440.000,116.800
-74.817,-83.858,-89.459,-73.253,-66.624,441.600,116.800
-74.846,-85.368,-89.337,-73.236,-66.661,443.200,116.800
-74.874,-83.889,-89.126,-73.201,-66.661,444.800,116.800
-74.903,-83.899,-88.915,-73.166,-66.698,446.400,116.800
-74.932,-84.409,-89.203,-73.131,-66.698,448.000,116.800
-74.960,-84.929,-89.092,-73.096,-66.734,449.600,116.800
-74.989,-86.439,-88.570,-73.061,-66.734,451.200,116.800
-75.017,-85.460,-88.559,-73.026,-66.771,452.800,116.800
-75.045,-87.470,-88.448,-72.990,-66.771,454.400,116.800
-75.073,-85.480,-88.237,-72.972,-66.807,456.000,116.800
-75.101,-85.500,-88.825,-72.936,-66.844,457.600,116.800
-75.115,-86.010,-88.703,-72.900,-66.844,459.200,116.800
-75.143,-85.520,-88.392,-72.864,-66.880,460.800,116.800
-75.171,-85.540,-89.580,-72.828,-66.880,462.400,116.800
-75.199,-86.050,-90.569,-72.791,-66.916,464.000,116.800
-75.226,-85.570,-91.558,-72.755,-66.951,465.600,116.800
-75.254,-84.580,-92.297,-72.718,-66.951,467.200,116.800
-75.281,-84.589,-92.285,-72.700,-66.987,468.800,116.800
-75.308,-83.609,-92.713,-72.663,-67.023,470.400,116.800
-75.336,-83.619,-93.701,-72.626,-67.058,472.000,116.800
-75.363,-82.639,-96.640,-72.588,-67.058,473.600,116.800
-75.390,-83.149,-96.028,-72.551,-67.093,475.200,116.800
-75.417,-82.659,-95.417,-72.513,-67.128,476.800,116.800
-75.444,-83.178,-94.856,-72.476,-67.163,478.400,116.800
-75.457,-82.688,-94.844,-72.457,-67.163,480.000,116.800
-75.484,-83.208,-94.533,-72.419,-67.198,481.600,116.800
-75.511,-82.717,-93.510,-72.380,-67.233,483.200,116.800
-75.538,-82.727,-92.598,-72.342,-67.267,484.800,116.800
-75.564,-82.747,-90.987,-72.304,-67.302,486.400,116.800
-75.591,-82.756,-91.875,-72.265,-67.336,488.000,116.800
-75.617,-83.776,-93.964,-72.245,-67.336,489.600,116.800
-75.643,-83.786,-95.152,-72.207,-67.370,491.200,116.800
-75.670,-84.805,-97.141,-72.167,-67.404,492.800,116.800
-75.696,-85.815,-101.029,-72.128,-67.438,494.400,116.800
-75.722,-85.824,-104.717,-72.089,-67.472,496.000,116.800
-75.748,-85.843,-105.756,-72.049,-67.505,497.600,116.800
-75.774,-87.353,-103.732,-72.009,-67.539,499.200,116.800
-75.800,-85.872,-100.321,-71.989,-67.572,500.800,116.800
-75.825,-86.132,-99.809,-71.949,-67.605,502.400,116.800
-75.838,-86.401,-97.997,-71.909,-67.638,504.000,116.800
-75.864,-86.411,-99.686,-71.868,-67.671,505.600,116.800
-75.890,-86.680,-103.474,-71.828,-67.704,507.200,116.800
-75.915,-86.939,-105.112,-71.787,-67.737,508.800,116.800
-75.940,-86.949,-104.900,-71.766,-67.770,510.400,116.800
-75.966,-86.968,-104.489,-71.725,-67.802,512.000,116.800
-75.991,-87.227,-99.577,-71.684,-67.834,513.600,116.800
-76.016,-86.246,-99.265,-71.642,-67.867,515.200,116.800
-76.041,-85.506,-99.453,-71.600,-67.899,516.800,116.800
-76.067,-85.525,-100.641,-72.058,-67.931,518.400,116.800
-76.092,-84.534,-102.630,-72.537,-67.963,520.000,116.800
-76.116,-85.053,-102.618,-73.495,-67.994,521.600,116.800
-76.141,-84.562,-104.606,-73.953,-68.026,523.200,116.800
-76.166,-84.581,-107.794,-74.910,-68.089,524.800,116.800
-76.191,-85.090,-110.082,-75.367,-68.120,526.400,116.800
-76.215,-84.600,-109.770,-76.345,-68.151,528.000,116.800
-76.228,-84.368,-109.558,-75.802,-68.183,529.600,116.800
-76.252,-84.878,-112.246,-76.259,-68.213,531.200,116.800
-76.277,-84.146,-109.734,-75.715,-68.244,532.800,116.800
-76.301,-83.906,-109.422,-76.171,-68.306,534.400,116.800
-76.325,-84.424,-108.110,-75.649,-68.336,536.000,116.800
-76.350,-83.933,-108.898,-75.605,-68.367,537.600,116.800
-76.374,-83.952,-101.486,-77.561,-68.397,539.200,116.800
-76.398,-84.461,-96.474,-80.516,-68.427,540.800,116.800
-76.422,-83.980,-93.162,-82.471,-68.487,542.400,116.800
-76.446,-84.239,-88.550,-83.449,-68.517,544.000,116.800
-76.470,-84.257,-89.038,-84.403,-68.547,545.600,116.800
-76.494,-84.516,-90.425,-84.358,-68.577,547.200,116.800
-76.518,-84.535,-91.013,-84.312,-68.636,548.800,116.800
-76.541,-85.044,-93.451,-84.266,-68.665,550.400,116.800
-76.565,-84.812,-94.089,-83.243,-68.694,552.000,116.800
-76.589,-85.321,-93.977,-82.197,-68.724,553.600,116.800
-76.612,-84.839,-95.015,-80.150,-68.782,555.200,116.800
-76.636,-85.348,-92.652,-79.103,-68.811,556.800,116.800
-76.647,-84.867,-90.940,-76.580,-68.839,558.400,116.800
-76.671,-85.126,-90.640,-75.033,-68.897,560.000,116.800
-76.694,-85.644,-90.728,-74.485,-68.925,561.600,116.800
-76.717,-85.403,-93.815,-74.937,-68.954,563.200,116.800
-76.741,-86.171,-95.203,-74.389,-69.010,564.800,116.800
-76.764,-85.680,-94.291,-74.865,-69.039,566.400,116.800
-76.787,-86.198,-89.978,-74.317,-69.067,568.000,116.800
-76.810,-85.707,-87.366,-74.768,-69.122,569.600,116.800
-76.833,-87.225,-91.754,-74.219,-69.150,571.200,116.800
-76.856,-86.734,-98.341,-74.195,-69.178,572.800,116.800
-76.878,-88.252,-99.129,-73.145,-69.233,574.400,116.800
-76.901,-89.269,-95.529,-73.096,-69.261,576.000,116.800
-76.924,-89.778,-99.666,-73.046,-69.288,577.600,116.800
-76.947,-89.296,-102.854,-73.021,-69.342,579.200,116.800
-76.969,-89.805,-104.692,-72.971,-69.369,580.800,116.800
-76.992,-89.323,-97.179,-72.920,-69.423,582.400,116.800
-77.014,-89.332,-94.567,-72.869,-69.450,584.000,116.800
-77.037,-89.349,-94.954,-73.343,-69.477,585.600,116.800
-77.059,-89.358,-97.354,-73.542,-69.530,587.200,116.800
-77.070,-89.626,-98.241,-73.490,-69.557,588.800,116.800
-77.092,-88.634,-99.929,-75.964,-69.610,590.400,116.800
-89.118,-86.638,-84.683,-67.963,-70.994,649.600,116.800
-89.139,-86.147,-92.920,-68.899,-71.016,651.200,116.800
-89.159,-86.163,-95.157,-69.367,-71.061,652.800,116.800
-89.179,-86.171,-93.157,-70.302,-71.083,654.400,116.800
-89.199,-86.188,-96.643,-70.737,-71.127,656.000,116.800
-89.220,-86.204,-103.630,-71.204,-71.171,657.600,116.800
-89.240,-86.213,-104.630,-70.638,-71.193,659.200,116.800
-89.260,-86.729,-92.617,-71.105,-71.237,660.800,116.800
-89.270,-87.237,-92.117,-72.539,-71.281,662.400,116.800
-89.290,-87.254,-92.104,-74.005,-71.302,664.000,116.800
-91.060,-87.270,-92.591,-73.438,-71.345,665.600,116.800
-94.580,-87.778,-95.841,-73.404,-71.367,667.200,116.800
-94.599,-88.294,-99.577,-73.336,-71.410,668.800,116.800
-94.619,-88.303,-101.077,-73.302,-71.453,670.400,116.800
-94.639,-88.319,-99.064,-75.233,-71.474,672.000,116.800
-94.659,-88.835,-99.564,-74.198,-71.516,673.600,116.800
-94.678,-88.343,-108.051,-73.163,-71.558,675.200,116.800
-94.698,-88.359,-112.038,-73.093,-71.579,676.800,116.800
-94.717,-88.368,-107.038,-73.058,-71.621,678.400,116.800
-94.737,-88.384,-102.524,-72.987,-71.663,680.000,116.800
-94.756,-88.900,-113.024,-72.951,-71.684,681.600,116.800
-94.776,-89.908,-118.011,-72.880,-71.725,683.200,116.800
-94.795,-90.424,-115.011,-71.844,-71.766,684.800,116.800
-94.815,-90.940,-112.498,-69.807,-71.787,686.400,116.800
-96.993,-114.415,-75.295,-64.995,-77.508,745.600,116.800
-97.011,-112.423,-75.295,-64.950,-77.043,747.200,116.800
-96.528,-114.438,-75.295,-64.905,-77.579,748.800,116.800
-96.296,-116.953,-75.281,-64.860,-77.614,750.400,116.800
-96.314,-114.961,-75.281,-64.814,-77.149,752.000,116.800
-96.332,-114.476,-75.281,-64.814,-77.166,753.600,116.800
-96.340,-113.241,-75.281,-64.769,-76.701,755.200,116.800
-96.358,-112.748,-75.267,-64.722,-76.236,756.800,116.800
-96.376,-116.264,-75.267,-64.676,-76.271,758.400,116.800
-96.393,-116.779,-75.267,-64.630,-76.288,760.000,116.800
-96.411,-114.786,-75.267,-64.583,-76.322,761.600,116.800
-96.428,-110.301,-75.254,-64.583,-76.357,763.200,116.800
-96.446,-111.316,-75.254,-64.536,-76.391,764.800,116.800
-96.463,-112.081,-75.254,-64.488,-76.425,766.400,116.800
-96.481,-111.338,-75.254,-64.441,-76.442,768.000,116.800
-99.998,-112.103,-75.254,-64.441,-76.475,769.600,116.800
-101.765,-110.618,-75.240,-64.393,-76.509,771.200,116.800
-101.783,-110.625,-75.240,-64.345,-76.543,772.800,116.800
-100.800,-111.140,-75.240,-64.345,-76.576,774.400,116.800
-99.817,-115.155,-75.240,-64.296,-76.593,776.000,116.800
-98.834,-115.162,-75.240,-64.296,-76.626,777.600,116.800
-98.852,-115.177,-75.240,-64.248,-76.659,779.200,116.800
-98.869,-113.192,-75.226,-64.199,-76.942,780.800,116.800
-98.886,-109.199,-75.226,-64.199,-77.225,782.400,116.800
-98.903,-112.214,-75.226,-64.150,-77.491,784.000,116.800
-98.920,-112.728,-75.226,-64.150,-80.024,785.600,116.800
-98.937,-114.243,-75.226,-64.100,-82.556,787.200,116.800
-98.954,-116.250,-75.226,-64.100,-85.089,788.800,116.800
-98.971,-114.265,-75.226,-64.050,-90.121,790.400,116.800
-98.988,-120.279,-75.212,-64.050,-92.637,792.000,116.800
-99.005,-121.787,-75.212,-64.050,-95.169,793.600,116.800
-99.021,-119.301,-75.212,-64.000,-97.701,795.200,116.800
-99.038,-116.816,-75.212,-64.000,-100.233,796.800,116.800
-99.055,-111.323,-75.212,-64.000,-100.265,798.400,116.800
-99.072,-108.837,-75.212,-63.950,-100.281,800.000,116.800
-64.050,-75.185,-96.130,-79.572,-85.331,0.000,118.400
-64.100,-75.185,-95.916,-79.555,-85.299,1.600,118.400
-64.100,-75.185,-96.008,-79.538,-85.267,3.200,118.400
-64.100,-75.185,-96.194,-79.521,-84.935,4.800,118.400
-64.150,-75.185,-95.679,-79.505,-84.803,6.400,118.400
-64.150,-75.185,-96.272,-79.488,-84.587,8.000,118.400
-64.150,-75.199,-96.058,-79.471,-84.455,9.600,118.400
-64.199,-75.199,-95.643,-79.454,-84.123,11.200,118.400
-64.199,-75.199,-95.828,-79.437,-83.790,12.800,118.400
-64.248,-75.199,-95.621,-79.420,-83.558,14.400,118.400
-64.248,-75.199,-95.306,-79.403,-83.725,16.000,118.400
