loss,accuracy,mse,mae,mape,val_loss,val_accuracy,val_mse,val_mae,val_mape,epoch
0.03203151375055313,0.815477192401886,0.03203151375055313,0.1054874062538147,389351.46875,0.00029179343255236745,0.9756768941879272,0.00029179343255236745,0.012627474963665009,77787.6015625,1
0.00022121118672657758,0.9846225380897522,0.00022121118672657758,0.010159526020288467,51781.5234375,8.706751395948231e-05,0.9945231080055237,8.706751395948231e-05,0.005874077323824167,34325.15234375,2
0.00014153236406855285,0.9884282946586609,0.00014153236406855285,0.007991031743586063,36512.9296875,0.00015963028999976814,0.9846365451812744,0.00015963028999976814,0.009262536652386189,39311.39453125,3
0.00013746655895374715,0.9883791208267212,0.00013746655895374715,0.007723916321992874,31767.9765625,7.947706035338342e-05,0.9896360039710999,7.947706035338342e-05,0.006688333116471767,26176.345703125,4
0.00013400438183452934,0.9873890280723572,0.00013400438183452934,0.00828792154788971,30185.365234375,4.577884465106763e-05,0.9946354627609253,4.577884465106763e-05,0.004435670096427202,29098.13671875,5
0.00010212193592451513,0.989909827709198,0.00010212193592451513,0.006911088712513447,27189.66015625,2.9348577299970202e-05,0.997219443321228,2.9348577299970202e-05,0.0033486566971987486,25434.87109375,6
0.00011793358862632886,0.9898396134376526,0.00011793358862632886,0.007797088474035263,26735.70703125,5.642139876727015e-05,0.990703284740448,5.642139876727015e-05,0.005645533092319965,30072.587890625,7
8.879695815267041e-05,0.9909068942070007,8.879695815267041e-05,0.007072431966662407,23472.322265625,7.969490252435207e-05,0.9967700242996216,7.969490252435207e-05,0.007624729070812464,16655.576171875,8
0.00010415944416308776,0.9889759421348572,0.00010415944416308776,0.007261932827532291,24637.01953125,0.0001471276773372665,0.9979777336120605,0.0001471276773372665,0.011364685371518135,11243.2373046875,9
9.636193863116205e-05,0.9904645681381226,9.636193863116205e-05,0.007108223158866167,23150.892578125,2.6580981284496374e-05,0.9985395073890686,2.6580981284496374e-05,0.004160037264227867,24154.0546875,10
8.458344382233918e-05,0.9922621250152588,8.458344382233918e-05,0.006269455421715975,21649.734375,0.000533702434040606,0.968795657157898,0.000533702434040606,0.017641933634877205,22776.484375,11
8.422324754064903e-05,0.992093563079834,8.422324754064903e-05,0.00630379281938076,20313.166015625,8.275231812149286e-05,0.9960678815841675,8.275231812149286e-05,0.007703266106545925,9797.5380859375,12
7.469776755897328e-05,0.9925008416175842,7.469776755897328e-05,0.006713497452437878,19713.455078125,9.589646651875228e-05,0.9889057278633118,9.589646651875228e-05,0.007607404608279467,27251.99609375,13
8.405609696637839e-05,0.9914616346359253,8.405609696637839e-05,0.006837233901023865,20314.466796875,1.714923928375356e-05,0.9959274530410767,1.714923928375356e-05,0.003051147097721696,12927.0625,14
0.00010213028872385621,0.991054356098175,0.00010213028872385621,0.006672449875622988,20782.078125,2.0979263354092836e-05,0.9984552264213562,2.0979263354092836e-05,0.0035227718763053417,19176.4609375,15
5.473228884511627e-05,0.9932942986488342,5.473228884511627e-05,0.00525254663079977,17451.115234375,0.00018604403885547072,0.9847769737243652,0.00018604403885547072,0.010271765291690826,6775.53515625,16
9.596043673809618e-05,0.9913773536682129,9.596043673809618e-05,0.00676242308691144,22175.765625,4.710453504230827e-05,0.9984552264213562,4.710453504230827e-05,0.0062002623453736305,7306.0859375,17
4.599581006914377e-05,0.9959625601768494,4.599581006914377e-05,0.005246019456535578,14605.6328125,8.57828272273764e-05,0.9833726286888123,8.57828272273764e-05,0.008390580303966999,10747.4580078125,18
0.00010335785918869078,0.9909209609031677,0.00010335785918869078,0.007188840769231319,19632.76953125,2.365328327869065e-05,0.9930344820022583,2.365328327869065e-05,0.004046532325446606,26368.958984375,19
6.091509567340836e-05,0.9953165650367737,6.091509567340836e-05,0.005664474330842495,15639.0087890625,5.9953144955215976e-05,0.9939051866531372,5.9953144955215976e-05,0.0065664444118738174,26689.375,20
6.136474257800728e-05,0.991925060749054,6.136474257800728e-05,0.005808193236589432,16913.23828125,3.4433654946042225e-05,0.9947758913040161,3.4433654946042225e-05,0.004711454268544912,7222.857421875,21
6.790537008782849e-05,0.9933294057846069,6.790537008782849e-05,0.006044200621545315,16216.0048828125,3.4496599255362526e-05,0.9899449348449707,3.4496599255362526e-05,0.004941695369780064,7921.35009765625,22
6.607265095226467e-05,0.9924446940422058,6.607265095226467e-05,0.00619448721408844,16115.0146484375,5.11819489474874e-05,0.998427152633667,5.11819489474874e-05,0.006585270632058382,27319.548828125,23
7.333054236369208e-05,0.9925078749656677,7.333054236369208e-05,0.006533126346766949,17532.625,2.317705911991652e-05,0.9985395073890686,2.317705911991652e-05,0.0036204082425683737,7198.0029296875,24
6.874181417515501e-05,0.996215283870697,6.874181417515501e-05,0.00599755859002471,14470.5458984375,0.00011251152318436652,0.9942703247070312,0.00011251152318436652,0.00947373267263174,7503.70947265625,25
4.166360668023117e-05,0.9942773580551147,4.166360668023117e-05,0.0048568155616521835,12185.8505859375,0.00036092635127715766,0.9718009233474731,0.00036092635127715766,0.014714635908603668,31878.298828125,26
9.435384708922356e-05,0.992121696472168,9.435384708922356e-05,0.006279449909925461,19532.658203125,5.77054925088305e-06,0.9971351623535156,5.77054925088305e-06,0.001775879878550768,11154.953125,27
1.631688792258501e-05,0.9976126551628113,1.631688792258501e-05,0.0028007524088025093,8831.9375,5.9132031310582533e-05,0.9945792555809021,5.9132031310582533e-05,0.006583832670003176,5439.3095703125,28
6.210774881765246e-05,0.9945722222328186,6.210774881765246e-05,0.005676640197634697,13241.7421875,0.00017448936705477536,0.9913212060928345,0.00017448936705477536,0.011105997487902641,6182.97998046875,29
5.896322909393348e-05,0.9936243295669556,5.896322909393348e-05,0.004740667529404163,13203.9814453125,8.279608300654218e-05,0.9896360039710999,8.279608300654218e-05,0.00706566171720624,21949.712890625,30
