loss,accuracy,mse,mae,mape,val_loss,val_accuracy,val_mse,val_mae,val_mape,epoch
0.055387601256370544,0.7393105626106262,0.055387601256370544,0.17777179181575775,725449.4375,0.015573388896882534,0.8838809728622437,0.015573388896882534,0.09593793004751205,280875.09375,1
0.011928141117095947,0.8878500461578369,0.011928141117095947,0.08177930861711502,254337.359375,0.009271158836781979,0.8901138305664062,0.009271158836781979,0.07266716659069061,262276.34375,2
0.007654974237084389,0.9051710963249207,0.007654974237084389,0.064146988093853,234436.40625,0.006459517870098352,0.919044554233551,0.006459517870098352,0.05773976072669029,191317.390625,3
0.006038042716681957,0.9160158634185791,0.006038042716681957,0.05681224167346954,220508.234375,0.0049085007049143314,0.9281957149505615,0.0049085007049143314,0.050808411091566086,203218.171875,4
0.004951436538249254,0.9265814423561096,0.004951436538249254,0.051228296011686325,213856.265625,0.005278876982629299,0.9241965413093567,0.005278876982629299,0.05385897308588028,184844.0625,5
0.004314149264246225,0.9327154159545898,0.004314149264246225,0.04785466939210892,207358.203125,0.004198896698653698,0.9310058951377869,0.004198896698653698,0.04717055708169937,186198.859375,6
0.0038393037393689156,0.9339854717254639,0.0038393037393689156,0.04518533870577812,197961.28125,0.003906398080289364,0.9307177066802979,0.003906398080289364,0.04513033106923103,196918.875,7
0.0033111220691353083,0.9403626322746277,0.0033111220691353083,0.04183780029416084,190175.28125,0.0030442725401371717,0.9508935213088989,0.0030442725401371717,0.04018644616007805,190176.375,8
0.002935231663286686,0.9429747462272644,0.002935231663286686,0.03930952027440071,179793.453125,0.003195530967786908,0.9466782212257385,0.003195530967786908,0.04087295010685921,144863.296875,9
0.0026776394806802273,0.944172739982605,0.0026776394806802273,0.03759240359067917,177011.015625,0.002566340146586299,0.9472906589508057,0.002566340146586299,0.03655906394124031,166487.0,10
0.00243155169300735,0.9464425444602966,0.00243155169300735,0.03575822338461876,169689.9375,0.002368930261582136,0.9503530859947205,0.002368930261582136,0.03513122722506523,172100.96875,11
0.0021810466423630714,0.9536123871803284,0.0021810466423630714,0.03390451893210411,163969.265625,0.0020548889879137278,0.9541360139846802,0.0020548889879137278,0.03234962746500969,154486.40625,12
0.0020050446037203074,0.9545311331748962,0.0020050446037203074,0.03239065408706665,158411.8125,0.0017587344627827406,0.9541720747947693,0.0017587344627827406,0.030009601265192032,134189.875,13
0.0017554403748363256,0.9564856886863708,0.0017554403748363256,0.03011067397892475,151495.625,0.0015779781388118863,0.9654489159584045,0.0015779781388118863,0.028403112664818764,126895.859375,14
0.0017522488487884402,0.9566928744316101,0.0017522488487884402,0.030204690992832184,144644.3125,0.0019555469043552876,0.95673006772995,0.0019555469043552876,0.0318380743265152,174531.109375,15
0.0015277251368388534,0.9600346088409424,0.0015277251368388534,0.028165694326162338,139031.609375,0.001369111123494804,0.9646562933921814,0.001369111123494804,0.026368577033281326,130980.8984375,16
0.0015204264782369137,0.9593950510025024,0.0015204264782369137,0.02808629348874092,135551.234375,0.001481722923927009,0.961377739906311,0.001481722923927009,0.02792949415743351,120760.84375,17
0.001346906996332109,0.9653038382530212,0.001346906996332109,0.026359178125858307,130185.59375,0.0016435586148872972,0.9703487753868103,0.0016435586148872972,0.029375093057751656,139627.9375,18
0.0013996625784784555,0.9606921076774597,0.0013996625784784555,0.027015715837478638,129734.6484375,0.0014073302736505866,0.9615218043327332,0.0014073302736505866,0.0272186491638422,112373.171875,19
0.001213771989569068,0.9658533334732056,0.001213771989569068,0.02493605576455593,120100.28125,0.0013276987010613084,0.9742037653923035,0.0013276987010613084,0.02601303532719612,96328.71875,20
0.0012687199050560594,0.9657902717590332,0.0012687199050560594,0.025701627135276794,120814.8828125,0.0012969420058652759,0.953055202960968,0.0012969420058652759,0.0260531734675169,106011.125,21
0.0011397764319553971,0.9654479622840881,0.0011397764319553971,0.024243196472525597,114972.421875,0.00101238745264709,0.9738795161247253,0.00101238745264709,0.022136276587843895,109840.7734375,22
0.0010880079353228211,0.9675196409225464,0.0010880079353228211,0.023746071383357048,108897.09375,0.0014045044081285596,0.9726545810699463,0.0014045044081285596,0.02662324719130993,142130.421875,23
0.001071773818694055,0.9677808880805969,0.001071773818694055,0.023529306054115295,109372.015625,0.0009410736965946853,0.9730148315429688,0.0009410736965946853,0.021553367376327515,103644.859375,24
0.0009298187796957791,0.970591127872467,0.0009298187796957791,0.021804705262184143,104102.0859375,0.0012120605679228902,0.9654128551483154,0.0012120605679228902,0.02487023174762726,134712.46875,25
0.0011099099647253752,0.9664748311042786,0.0011099099647253752,0.024181338027119637,107647.9453125,0.001031885389238596,0.9686194062232971,0.001031885389238596,0.023058202117681503,80225.6171875,26
0.0008486071019433439,0.9742571115493774,0.0008486071019433439,0.02083192765712738,99605.984375,0.0011130773928016424,0.974311888217926,0.0011130773928016424,0.02501809038221836,92461.4609375,27
0.0008990632486529648,0.9720323085784912,0.0008990632486529648,0.0215735025703907,98958.9296875,0.0025105306413024664,0.9166306257247925,0.0025105306413024664,0.03707459196448326,167705.71875,28
0.0010149574372917414,0.9670783281326294,0.0010149574372917414,0.022889764979481697,105853.859375,0.0007910747663117945,0.9754287600517273,0.0007910747663117945,0.02011803537607193,85822.4296875,29
0.0008501011761836708,0.973716676235199,0.0008501011761836708,0.021035131067037582,94674.0078125,0.0011944796424359083,0.9715016484260559,0.0011944796424359083,0.02478928491473198,129472.03125,30
0.0008198400028049946,0.973878800868988,0.0008198400028049946,0.02051669918000698,93901.6640625,0.0007438422762788832,0.9811211824417114,0.0007438422762788832,0.01914752833545208,92402.15625,31
0.0008289237739518285,0.9720503091812134,0.0008289237739518285,0.020556390285491943,94679.2578125,0.0008725525694899261,0.9693039059638977,0.0008725525694899261,0.021019011735916138,105171.4453125,32
0.0007345410995185375,0.9756712913513184,0.0007345410995185375,0.019475596025586128,91525.3203125,0.0006847350159659982,0.9808689951896667,0.0006847350159659982,0.018804414197802544,108448.734375,33
0.0009777179220691323,0.9680600762367249,0.0009777179220691323,0.022312268614768982,98953.03125,0.0007637977250851691,0.9790675640106201,0.0007637977250851691,0.019911237061023712,80969.671875,34
0.0007609623135067523,0.9752029180526733,0.0007609623135067523,0.019840558990836143,89676.828125,0.0014829717110842466,0.9663136005401611,0.0014829717110842466,0.02579795941710472,113674.203125,35
0.0008112687501125038,0.9732843041419983,0.0008112687501125038,0.02040993794798851,94307.6015625,0.0010704968590289354,0.9509655833244324,0.0010704968590289354,0.024202989414334297,77348.375,36
0.0006631033611483872,0.9758694171905518,0.0006631033611483872,0.018613828346133232,87544.265625,0.0006259178044274449,0.9804726839065552,0.0006259178044274449,0.017704442143440247,83644.9296875,37
0.000727598206140101,0.9757523536682129,0.000727598206140101,0.019237274304032326,87645.703125,0.0005859655211679637,0.9777345657348633,0.0005859655211679637,0.017162388190627098,71893.859375,38
0.000728697283193469,0.9732663035392761,0.000728697283193469,0.018993910402059555,83760.1015625,0.0014470695750787854,0.9547125101089478,0.0014470695750787854,0.02871106006205082,114398.046875,39
0.0007906958344392478,0.9740049242973328,0.0007906958344392478,0.020357685163617134,92113.7734375,0.0007879228796809912,0.9805447459220886,0.0007879228796809912,0.020953092724084854,100213.9453125,40
0.0005853371694684029,0.9787697792053223,0.0005853371694684029,0.01746201701462269,81098.9296875,0.0009624816593714058,0.9750684499740601,0.0009624816593714058,0.02321217581629753,76982.6640625,41
0.0005171995144337416,0.9790219664573669,0.0005171995144337416,0.016204316169023514,76342.7734375,0.000636753742583096,0.9752485752105713,0.000636753742583096,0.018117407336831093,94741.3359375,42
0.0006151084089651704,0.9756442308425903,0.0006151084089651704,0.017855681478977203,77687.0234375,0.0005406335112638772,0.9806528091430664,0.0005406335112638772,0.016669297590851784,79481.0078125,43
0.0005663228803314269,0.9785355925559998,0.0005663228803314269,0.017121460288763046,77175.84375,0.0005282561760395765,0.9797161221504211,0.0005282561760395765,0.01619151048362255,71901.6328125,44
0.000791968428529799,0.9720953702926636,0.000791968428529799,0.020066188648343086,83373.328125,0.0006148074753582478,0.9804726839065552,0.0006148074753582478,0.01779595948755741,86313.9140625,45
0.0005992157384753227,0.9761846661567688,0.0005992157384753227,0.01761697046458721,82851.921875,0.000505487434566021,0.9802564978599548,0.000505487434566021,0.016087118536233902,65831.09375,46
0.0007315704133361578,0.9737527370452881,0.0007315704133361578,0.01903064176440239,82494.984375,0.001807980821467936,0.9451650381088257,0.001807980821467936,0.031235869973897934,86310.953125,47
0.0008510393090546131,0.9726448059082031,0.0008510393090546131,0.020643290132284164,97468.6953125,0.0006797046517021954,0.9753206372261047,0.0006797046517021954,0.018809521570801735,97233.234375,48
0.0006240465445443988,0.9762117266654968,0.0006240465445443988,0.017952999100089073,80132.703125,0.00041286254418082535,0.9843997955322266,0.00041286254418082535,0.014201435260474682,61622.796875,49
0.0005329038249328732,0.9777159094810486,0.0005329038249328732,0.016311559826135635,72941.3125,0.0013290782226249576,0.9628909230232239,0.0013290782226249576,0.026685263961553574,99086.6796875,50
0.0006406020256690681,0.9775447845458984,0.0006406020256690681,0.017979970201849937,80016.3046875,0.0004334721597842872,0.9839674234390259,0.0004334721597842872,0.014506210573017597,73997.375,51
0.00040468297083862126,0.9830031991004944,0.00040468297083862126,0.014383486472070217,69886.765625,0.0004942791420035064,0.9834990501403809,0.0004942791420035064,0.015605535358190536,70970.7109375,52
